title,authors,summary,published,updated,link,pdf_url,categories
Bridging Both Worlds in Semantics and Time: Domain Knowledge Based   Analysis and Correlation of Industrial Process Attacks,"Moses Ike, Kandy Phan, Anwesh Badapanda, Matthew Landen, Keaton Sadoski, Wanda Guo, Asfahan Shah, Saman Zonouz, Wenke Lee","Modern industrial control systems (ICS) attacks infect supervisory control and data acquisition (SCADA) hosts to stealthily alter industrial processes, causing damage. To detect attacks with low false alarms, recent work detects attacks in both SCADA and process data. Unfortunately, this led to the same problem - disjointed (false) alerts, due to the semantic and time gap in SCADA and process behavior, i.e., SCADA execution does not map to process dynamics nor evolve at similar time scales. We propose BRIDGE to analyze and correlate SCADA and industrial process attacks using domain knowledge to bridge their unique semantic and time evolution. This enables operators to tie malicious SCADA operations to their adverse process effects, which reduces false alarms and improves attack understanding. BRIDGE (i) identifies process constraints violations in SCADA by measuring actuation dependencies in SCADA process-control, and (ii) detects malicious SCADA effects in processes via a physics-informed neural network that embeds generic knowledge of inertial process dynamics. BRIDGE then dynamically aligns both analysis (i and ii) in a time-window that adjusts their time evolution based on process inertial delays. We applied BRIDGE to 11 diverse real-world industrial processes, and adaptive attacks inspired by past events. BRIDGE correlated 98.3% of attacks with 0.8% false positives (FP), compared to 78.3% detection accuracy and 13.7% FP of recent work.",2023-11-30T13:21:13Z,2023-12-03T18:02:14Z,http://arxiv.org/abs/2311.18539v2,http://arxiv.org/pdf/2311.18539v2,"cs.CR, cs.SY, eess.SY"
Renewal processes and fluctuation analysis of molecular motor stepping,"Jaime E. Santos, Thomas Franosch, Andrea Parmeggiani, Erwin Frey","We model the dynamics of a processive or rotary molecular motor using a renewal processes, in line with the work initiated by Svoboda, Mitra and Block. We apply a functional technique to compute different types of multiple-time correlation functions of the renewal process, which have applications to bead-assay experiments performed both with processive molecular motors, such as myosin V and kinesin, and rotary motors, such as F1-ATPase.",2005-05-29T20:02:39Z,2005-11-13T18:07:13Z,http://arxiv.org/abs/cond-mat/0505704v2,http://arxiv.org/pdf/cond-mat/0505704v2,"cond-mat.stat-mech, cond-mat.other, q-bio.OT, q-bio.SC"
Statistical analysis of the inhomogeneous telegrapher's process,Stefano M. Iacus,"We consider a problem of estimation for the telegrapher's process on the line, say X(t), driven by a Poisson process with non constant rate. It turns out that the finite-dimensional law of the process X(t) is a solution to the telegraph equation with non constant coefficients. We give the explicit law P(theta) of the process X(t) for a parametric class of intensity functions for the Poisson process. We propose an estimator for the parameter theta of P(theta) and we discuss its properties as a first attempt to apply statistics to these models.",2000-11-09T15:26:16Z,2000-11-09T15:26:16Z,http://arxiv.org/abs/math/0011059v1,http://arxiv.org/pdf/math/0011059v1,"math.PR, math.ST, stat.TH, 60K99; 62M99"
Measure Concentration of Hidden Markov Processes,Leonid Kontorovich,"We prove what appears to be the first concentration of measure result for hidden Markov processes. Our bound is stated in terms of the contraction coefficients of the underlying Markov process, and strictly generalizes the Markov process concentration results of Marton (1996) and Samson (2000). Somewhat surprisingly, the bound turns out to be the same as for ordinary Markov processes; this property, however, fails for general hidden/observed process pairs.",2006-08-02T19:19:21Z,2006-10-01T03:00:21Z,http://arxiv.org/abs/math/0608064v6,http://arxiv.org/pdf/math/0608064v6,"math.PR, math.FA, 60G07; 60J05"
Cauchy Noise and Affiliated Stochastic Processes,"P. Garbaczewski, R. Olkiewicz","By departing from the previous attempt (Phys. Rev. {\bf E 51}, 4114, (1995)) we give a detailed construction of conditional and perturbed Markov processes, under the assumption that the Cauchy law of probability replaces the Gaussian law (appropriate for the Wiener process) as the model of primordial noise. All considered processes are regarded as probabilistic solutions of the so-called Schr\""{o}dinger interpolation problem, whose validity is thus extended to the jump-type processes and their step process approximants.",1998-04-22T09:16:37Z,1998-04-22T09:16:37Z,http://arxiv.org/abs/math-ph/9804014v1,http://arxiv.org/pdf/math-ph/9804014v1,"math-ph, chao-dyn, cond-mat, math.MP, math.PR, nlin.CD, quant-ph"
Shifted Schur process and asymptotics of large random strict plane   partitions,Mirjana Vuletić,"In this paper we define the shifted Schur process as a measure on sequences of strict partitions. This process is a generalization of the shifted Schur measure introduced in [TW] and [Mat] and is a shifted version of the Schur process introduced in [OR]. We prove that the shifted Schur process defines a Pfaffian point process. We further apply this fact to compute the bulk scaling limit of the correlation functions for a measure on strict plane partitions which is an analog of the uniform measure on ordinary plane partitions. As a byproduct, we obtain a shifted analog of the famous MacMahon's formula.",2007-02-20T18:32:42Z,2007-02-20T18:32:42Z,http://arxiv.org/abs/math-ph/0702068v1,http://arxiv.org/pdf/math-ph/0702068v1,"math-ph, math.CO, math.MP"
Fluctuation Relations for Diffusion Processes,"Raphael Chetrite, Krzysztof Gawedzki",The paper presents a unified approach to different fluctuation relations for classical nonequilibrium dynamics described by diffusion processes. Such relations compare the statistics of fluctuations of the entropy production or work in the original process to the similar statistics in the time-reversed process. The origin of a variety of fluctuation relations is traced to the use of different time reversals. It is also shown how the application of the presented approach to the tangent process describing the joint evolution of infinitesimally close trajectories of the original process leads to a multiplicative extension of the fluctuation relations.,2007-07-18T14:13:29Z,2007-07-18T14:13:29Z,http://arxiv.org/abs/0707.2725v1,http://arxiv.org/pdf/0707.2725v1,"math-ph, cond-mat.stat-mech, math.MP, 46N55"
Method of Moments Estimation of Ornstein-Uhlenbeck Processes Driven by   General Lévy Process,Konstantinos Spiliopoulos,"Ornstein-Uhlenbeck processes driven by general L\'{e}vy process are considered in this paper. We derive strongly consistent estimators for the moments of the underlying L\'{e}vy process and for the mean reverting parameter of the Ornstein-Uhlenbeck process. Moreover, we prove that the estimators are asymptotically normal. Finally, we test the empirical performance of our estimators in a simulation study and we fit the model to real data.",2008-07-17T16:50:07Z,2010-02-18T18:58:30Z,http://arxiv.org/abs/0807.2832v4,http://arxiv.org/pdf/0807.2832v4,"math.PR, math.ST, stat.TH"
A protocol for instruction stream processing,"J. A. Bergstra, C. A. Middelburg","The behaviour produced by an instruction sequence under execution is a behaviour to be controlled by some execution environment: each step performed actuates the processing of an instruction by the execution environment and a reply returned at completion of the processing determines how the behaviour proceeds. In this paper, we are concerned with the case where the processing takes place remotely. We describe a protocol to deal with the case where the behaviour produced by an instruction sequence under execution leads to the generation of a stream of instructions to be processed and a remote execution unit handles the processing of that stream of instructions.",2009-05-14T06:23:18Z,2009-05-14T06:23:18Z,http://arxiv.org/abs/0905.2257v1,http://arxiv.org/pdf/0905.2257v1,"cs.PL, cs.DC, D.2.1; D.2.4; F.1.1; F.3.1"
A pure jump Markov process with a random singularity spectrum,"Julien Barral, Nicolas Fournier, Stephane Jaffard, Stephane Seuret","We construct a non-decreasing pure jump Markov process, whose jump measure heavily depends on the values taken by the process. We determine the singularity spectrum of this process, which turns out to be random and to depend locally on the values taken by the process. The result relies on fine properties of the distribution of Poisson point processes and on ubiquity theorems.",2009-07-01T09:48:40Z,2009-07-01T09:48:40Z,http://arxiv.org/abs/0907.0104v1,http://arxiv.org/pdf/0907.0104v1,"math.PR, math.MG, 60J75; 28A78; 28A80"
Quasi-invariance and integration by parts for determinantal and   permanental processes,"Isabelle Camilier, Laurent Decreusefond","Determinantal and permanental processes are point processes with a correlation function given by a determinant or a permanent. Their atoms exhibit mutual attraction of repulsion, thus these processes are very far from the uncorrelated situation encountered in Poisson models. We establish a quasi-invariance result : we show that if atoms locations are perturbed along a vector field, the resulting process is still a determinantal (respectively permanental) process, the law of which is absolutely continuous with respect to the original distribution. Based on this formula, following Bismut approach of Malliavin calculus, we then give an integration by parts formula.",2009-11-24T15:01:51Z,2009-11-24T15:01:51Z,http://arxiv.org/abs/0911.4638v1,http://arxiv.org/pdf/0911.4638v1,"math.PR, math.FA, 60H07, 60G55"
On predictors for band-limited and high-frequency time series,Nikolai Dokuchaev,"Pathwise predictability and predictors for discrete time processes are studied in deterministic setting. It is suggested to approximate convolution sums over future times by convolution sums over past time. It is shown that all band-limited processes are predictable in this sense, as well as high-frequency processes with zero energy at low frequencies. In addition, a process of mixed type still can be predicted if an ideal low-pass filter exists for this process.",2011-12-01T08:01:28Z,2012-05-03T02:18:41Z,http://arxiv.org/abs/1112.0100v3,http://arxiv.org/pdf/1112.0100v3,"math.OC, math.ST, stat.TH, 42A38, 93E10, 42B30"
On Some Asymptotic Properties and an Almost Sure Approximation of the   Normalized Inverse-Gaussian Process,"Luai Al Labadi, Mahmoud Zarepour","In this paper, we present some asymptotic properties of the normalized inverse-Gaussian process. In particular, when the concentration parameter is large, we establish an analogue of the empirical functional central limit theorem, the strong law of large numbers and the Glivenko-Cantelli theorem for the normalized inverse-Gaussian process and its corresponding quantile process. We also derive a finite sum-representation that converges almost surely to the Ferguson and Klass representation of the normalized inverse-Gaussian process. This almost sure approximation can be used to simulate efficiently the normalized inverse-Gaussian process.",2012-06-28T12:30:38Z,2012-06-28T12:30:38Z,http://arxiv.org/abs/1206.6658v1,http://arxiv.org/pdf/1206.6658v1,"math.ST, stat.TH, 62F15, 60F05 (Primary) 65C60 (Secondary)"
First-passage and escape problems in the Feller process,"Jaume Masoliver, Josep Perelló","The Feller process is an one-dimensional diffusion process with linear drift and state-dependent diffusion coefficient vanishing at the origin. The process is positive definite and it is this property along with its linear character that have made Feller process a convenient candidate for the modeling of a number of phenomena ranging from single neuron firing to volatility of financial assets. While general properties of the process are well known since long, less known are properties related to level crossing such as the first-passage and the escape problems. In this work we thoroughly address these questions.",2012-09-13T14:31:33Z,2012-09-13T14:31:33Z,http://arxiv.org/abs/1209.2909v1,http://arxiv.org/pdf/1209.2909v1,"math-ph, math.MP, physics.bio-ph, physics.data-an, physics.soc-ph"
On the gamma-reflected processes with fBm input,"Peng Liu, Enkelejd Hashorva, Lanpeng Ji","Define a $\gamma$-reflected process $W_\gamma(t)=Y_H(t)-\gamma\inf_{s\in[0,t]}Y_H(s)$, $t\ge0$ with input process $\{Y_H(t), t\ge 0\}$ which is a fractional Brownian motion with Hurst index $H\in (0,1)$ and a negative linear trend. In risk theory $R_\gamma(t)=u-W_\gamma(t), t\ge0$ is referred to as the risk process with tax of a loss-carry-forward type, whereas in queueing theory $W_1$ is referred to as the queue length process. In this paper, we investigate the ruin probability and the ruin time of the risk process $R_\gamma, \gamma \in [0,1]$ over a surplus dependent time interval $[0, T_u]$.",2014-02-11T20:21:09Z,2014-02-11T20:21:09Z,http://arxiv.org/abs/1402.2628v1,http://arxiv.org/pdf/1402.2628v1,"math.PR, math.ST, stat.TH"
On the Hawkes Process with Different Exciting Functions,"Behzad Mehrdad, Lingjiong Zhu","The Hawkes process is a simple point process, whose intensity function depends on the entire past history and is self-exciting and has the clustering property. The Hawkes process is in general non-Markovian. The linear Hawkes process has immigration-birth representation. Based on that, Fierro et al. recently introduced a generalized linear Hawkes model with different exciting functions. In this paper, we study the convergence to equilibrium, large deviation principle, and moderate deviation principle for this generalized model. This model also has connections to the multivariate linear Hawkes process. Some applications to finance are also discussed.",2014-03-05T03:14:58Z,2017-09-03T21:28:37Z,http://arxiv.org/abs/1403.0994v3,http://arxiv.org/pdf/1403.0994v3,"math.PR, q-fin.RM, q-fin.TR"
A note on the empirical process of strongly dependent stable random   variables,Emanuele Taufer,This paper analyzes the limit properties of the empirical process of $\alpha$-stable random variables with long range dependence. The $\alpha$-stable random variables are constructed by non-linear transformations of bivariate sequences of strongly dependent gaussian processes. The approach followed allows an analysis of the empirical process by means of expansions in terms of bivariate Hermite polynomials for the full range $0<\alpha<2$. A weak uniform reduction principle is provided and it is shown that the limiting process is gaussian. The results of the paper different substantailly from those available for empirical processes obtained by stable moving averages with long memory. An application to goodness-of-fit testing is discussed.,2014-10-29T16:37:19Z,2014-10-29T16:37:19Z,http://arxiv.org/abs/1410.8050v1,http://arxiv.org/pdf/1410.8050v1,"math.ST, stat.CO, stat.TH, 62G10, 62G20, 60F17"
Hawkes Processes,"Patrick J. Laub, Thomas Taimre, Philip K. Pollett","Hawkes processes are a particularly interesting class of stochastic process that have been applied in diverse areas, from earthquake modelling to financial analysis. They are point processes whose defining characteristic is that they 'self-excite', meaning that each arrival increases the rate of future arrivals for some period of time. Hawkes processes are well established, particularly within the financial literature, yet many of the treatments are inaccessible to one not acquainted with the topic. This survey provides background, introduces the field and historical developments, and touches upon all major aspects of Hawkes processes.",2015-07-10T09:31:52Z,2015-07-10T09:31:52Z,http://arxiv.org/abs/1507.02822v1,http://arxiv.org/pdf/1507.02822v1,"math.PR, q-fin.ST, stat.AP"
Markov cubature rules for polynomial processes,"Damir Filipović, Martin Larsson, Sergio Pulido",We study discretizations of polynomial processes using finite state Markov processes satisfying suitable moment matching conditions. The states of these Markov processes together with their transition probabilities can be interpreted as Markov cubature rules. The polynomial property allows us to study such rules using algebraic techniques. Markov cubature rules aid the tractability of path-dependent tasks such as American option pricing in models where the underlying factors are polynomial processes.,2017-07-21T11:24:42Z,2019-06-10T17:03:53Z,http://arxiv.org/abs/1707.06849v3,http://arxiv.org/pdf/1707.06849v3,"math.PR, q-fin.MF, 60G07, 60J25, 60J27, 60J28, 60J10, 91G60, 65C20, 65C30, 60H35,
  60F99, 60J60, 60J75, 60H10, 60H20, 60H30"
Sequential tracking of an unobservable two-state Markov process under   Brownian noise,"Alexey Muravlev, Mikhail Urusov, Mikhail Zhitlukhin","We consider an optimal control problem, where a Brownian motion with drift is sequentially observed, and the sign of the drift coefficient changes at jump times of a symmetric two-state Markov process. The Markov process itself is not observable, and the problem consist in finding a {-1,1}-valued process that tracks the unobservable process as close as possible. We present an explicit construction of such a process.",2019-08-03T12:45:37Z,2019-08-03T12:45:37Z,http://arxiv.org/abs/1908.01162v1,http://arxiv.org/pdf/1908.01162v1,"math.PR, math.ST, stat.TH, 62L10, 62L15, 60G40"
Extension of Donsker's Invariance Principle with Incomplete Partial-Sum   Process,Jingwei Liu,"Based on deleting-item central limit theory, the classical Donsker's theorem of partial-sum process of independent and identically distributed (i.i.d.) random variables is extended to incomplete partial-sum process. The incomplete partial-sum process Donsker's invariance principles are constructed and derived for general partial-sum process of i.i.d random variables and empirical process respectively, they are not only the extension of functional central limit theory, but also the extension of deleting-item central limit theory. Our work enriches the random elements structure of weak convergence.",2019-12-16T06:40:53Z,2019-12-16T06:40:53Z,http://arxiv.org/abs/1912.07215v1,http://arxiv.org/pdf/1912.07215v1,"math.PR, math.ST, stat.TH"
Sesqui-type branching processes,"Svante Janson, Oliver Riordan, Lutz Warnke","We consider branching processes consisting of particles (individuals) of two types (type L and type S) in which only particles of type L have offspring, proving estimates for the survival probability and the (tail of) the distribution of the total number of particles. Such processes are in some sense closer to single- than to multi-type branching processes. Nonetheless, the second, barren, type complicates the analysis significantly. The results proved here (about point and survival probabilities) are a key ingredient in the analysis of bounded-size Achlioptas processes in a recent paper by the last two authors.",2017-06-01T13:02:39Z,2017-06-24T12:24:07Z,http://arxiv.org/abs/1706.00283v2,http://arxiv.org/pdf/1706.00283v2,"math.PR, math.CO, 60J80"
Multivariate Max-Stable Processes and Homogeneous Functionals,"Enkelejd Hashorva, Alfred Kume","Multivariate max-stable processes are important for both theoretical investigations and various statistical applications motivated by the fact that these are limiting processes, for instance of stationary multivariate regularly varying time series, [1]. In this contribution we explore the relation between homogeneous functionals and multivariate max-stable processes and discuss the connections between multivariate max-stable process and zonoid / max-zonoid equivalence. We illustrate our results considering Brown-Resnick and Smith processes.",2021-02-12T19:37:00Z,2021-02-12T19:37:00Z,http://arxiv.org/abs/2102.06736v1,http://arxiv.org/pdf/2102.06736v1,"math.PR, math.ST, stat.TH"
On the Underspread/Overspread Classification of Random Processes,"Werner Kozek, Kurt Riedel",We study the impact of the recently introduced underspread/overspread classificationon the spectra of processes with square-integrable covariance functions. We briefly review the most prominent definitions of a time-varying power spectrum and point out their limited applicability for {\em general} nonstationary processes. The time-frequency-parametrized approximation of the nonstationary Wiener filter provides an excellent example for the main conclusion: It is the class of underspread processeswhere a time--varying power spectrum can be used in the same manner as the time--invariant power spectrum of stationary processes.,2018-03-15T03:40:13Z,2018-03-15T03:40:13Z,http://arxiv.org/abs/1803.05582v1,http://arxiv.org/pdf/1803.05582v1,"stat.ME, eess.AS, eess.SP, math.PR"
"Some new results on relative entropy production, time reversal, and   optimal control of time-inhomogeneous diffusion processes",Wei Zhang,"This paper studies time-inhomogeneous nonequilibrium diffusion processes, including both Brownian dynamics and Langevin dynamics. We derive upper bounds of the relative entropy production of the time-inhomogeneous process with respect to the transient invariant probability measures. We also study the time reversal of the reverse process in Crooks' fluctuation theorem. We show that the time reversal of the reverse process coincides with the optimally controlled forward process that leads to zero variance importance sampling estimator based on Jarzynski's equality.",2020-06-19T16:27:47Z,2021-04-16T20:03:27Z,http://arxiv.org/abs/2006.11212v2,http://arxiv.org/pdf/2006.11212v2,"math.PR, math-ph, math.MP, 60J60, 93E20, 82C31"
A New SVDD-Based Multivariate Non-parametric Process Capability Index,"Deovrat Kakde, Arin Chaudhuri, Diana Shaw",Process capability index (PCI) is a commonly used statistic to measure ability of a process to operate within the given specifications or to produce products which meet the required quality specifications. PCI can be univariate or multivariate depending upon the number of process specifications or quality characteristics of interest. Most PCIs make distributional assumptions which are often unrealistic in practice.   This paper proposes a new multivariate non-parametric process capability index. This index can be used when distribution of the process or quality parameters is either unknown or does not follow commonly used distributions such as multivariate normal.,2018-11-13T23:05:38Z,2018-11-13T23:05:38Z,http://arxiv.org/abs/1811.05561v1,http://arxiv.org/pdf/1811.05561v1,"stat.AP, cs.LG, stat.ML"
Contraction Analysis of Discrete-time Stochastic Systems,"Yu Kawano, Yohei Hosoe","In this paper, we develop a novel contraction framework for stability analysis of discrete-time nonlinear systems with parameters following stochastic processes. For general stochastic processes, we first provide a sufficient condition for uniform incremental exponential stability (UIES) in the first moment with respect to a Riemannian metric. Then, focusing on the Euclidean distance, we present a necessary and sufficient condition for UIES in the second moment. By virtue of studying general stochastic processes, we can readily derive UIES conditions for special classes of processes, e.g., i.i.d. processes and Markov processes, which is demonstrated as selected applications of our results.",2021-06-10T10:19:47Z,2021-06-10T10:19:47Z,http://arxiv.org/abs/2106.05635v1,http://arxiv.org/pdf/2106.05635v1,"eess.SY, cs.SY, math.OC"
On the dependence between a Wiener process and its running maxima and   running minima processes,"Karol Dąbrowski, Piotr Jaworski","We study a triple of stochastic processes: a Wiener process $W_t$, $t \geq 0$, its running maxima process $M_t=\sup \{W_s: s \in [0,t]\}$ and its running minima process $m_t=\inf \{W_s: s \in [0,t]\}$. We derive the analytical formulas for the joint distribution function and the corresponding copula. As an application we draw out an analytical formula for pricing double barrier options.",2021-09-05T08:42:49Z,2024-11-04T15:19:19Z,http://arxiv.org/abs/2109.02024v2,http://arxiv.org/pdf/2109.02024v2,"math.PR, math.ST, stat.TH, 60G18 (Primary) 60G70, 60E05, 62H05, 62H20, 91G20 (Secondary)"
Empirical approximation to invariant measures for McKean--Vlasov   processes: mean-field interaction vs self-interaction,"Kai Du, Yifan Jiang, Jinfeng Li","This paper proves that, under a monotonicity condition, the invariant probability measure of a McKean--Vlasov process can be approximated by weighted empirical measures of some processes including itself. These processes are described by distribution dependent or empirical measure dependent stochastic differential equations constructed from the equation for the McKean--Vlasov process. Convergence of empirical measures is characterized by upper bound estimates for their Wasserstein distance to the invariant measure. The theoretical results are demonstrated via a mean-field Ornstein--Uhlenbeck process.",2021-12-28T12:27:24Z,2021-12-28T12:27:24Z,http://arxiv.org/abs/2112.14112v1,http://arxiv.org/pdf/2112.14112v1,"math.PR, math.DS, 60B10, 37M25, 60F25, 60H10"
Universally Consistent Online Learning with Arbitrarily Dependent   Responses,Steve Hanneke,"This work provides an online learning rule that is universally consistent under processes on (X,Y) pairs, under conditions only on the X process. As a special case, the conditions admit all processes on (X,Y) such that the process on X is stationary. This generalizes past results which required stationarity for the joint process on (X,Y), and additionally required this process to be ergodic. In particular, this means that ergodicity is superfluous for the purpose of universally consistent online learning.",2022-03-11T16:18:51Z,2022-03-11T16:18:51Z,http://arxiv.org/abs/2203.06046v1,http://arxiv.org/pdf/2203.06046v1,"stat.ML, cs.LG, math.ST, stat.TH"
Industrial Data Science for Batch Manufacturing Processes,"Imanol Arzac-Garmendia, Mattia Vallerio, Carlos Perez-Galvan, Francisco J. Navarro-Brull","Batch processes show several sources of variability, from raw materials' properties to initial and evolving conditions that change during the different events in the manufacturing process. In this chapter, we will illustrate with an industrial example how to use machine learning to reduce this apparent excess of data while maintaining the relevant information for process engineers. Two common use cases will be presented: 1) AutoML analysis to quickly find correlations in batch process data, and 2) trajectory analysis to monitor and identify anomalous batches leading to process control improvements.",2022-09-20T11:59:13Z,2022-09-20T11:59:13Z,http://arxiv.org/abs/2209.09660v1,http://arxiv.org/pdf/2209.09660v1,"cs.LG, cs.SY, eess.SY"
Asymptotic behaviors of the integrated density of states for random   Schrödinger operators associated with Gibbs Point Processes,Yuta Nakagawa,"The asymptotic behaviors of the integrated density of states $N(\lambda)$ of Schr\""odinger operators with nonpositive potentials associated with Gibbs point processes are studied. It is shown that for some Gibbs point processes, the leading terms of $N(\lambda)$ as $\lambda\downarrow-\infty$ coincide with that for a Poisson point process, which is known. Moreover, for some Gibbs point processes corresponding to pairwise interactions, the leading terms of $N(\lambda)$ as $\lambda\downarrow-\infty$ are determined, which are different from that for a Poisson point process.",2022-10-20T16:21:08Z,2022-10-20T16:21:08Z,http://arxiv.org/abs/2210.11381v1,http://arxiv.org/pdf/2210.11381v1,"math.PR, math-ph, math.MP, 82B44 (Primary), 60G55, 60G60, 60K35 (Secondary)"
Law of large numbers and central limit theorem for ergodic quantum   processes,"Lubashan Pathirana, Jeffrey Schenker","A discrete quantum process is represented by a sequence of quantum operations, which are completely positive maps that are not necessarily trace preserving. We consider quantum processes that are obtained by repeated iterations of a quantum operation with noise. Such ergodic quantum processes generalize independent quantum processes. An ergodic theorem describing convergence to equilibrium for a general class of such processes was recently obtained by Movassagh and Schenker. Under irreducibility and mixing conditions, we obtain a central limit type theorem describing fluctuations around the ergodic limit.",2023-03-15T23:49:56Z,2023-03-15T23:49:56Z,http://arxiv.org/abs/2303.08992v1,http://arxiv.org/pdf/2303.08992v1,"math-ph, math.MP, math.PR, quant-ph"
Characterization of flip process rules with the same trajectories,Eng Keat Hng,"Garbe, Hladk\'y, \v{S}ileikis and Skerman recently introduced a general class of random graph processes called flip processes and proved that the typical evolution of these discrete-time random graph processes correspond to certain continuous-time deterministic graphon trajectories. We obtain a complete characterization of the equivalence classes of flip process rules with the same graphon trajectories. As an application, we characterize the flip process rules which are unique in their equivalence classes. These include several natural families of rules such as the complementing rules, the component completion rules, the extremist rules, and the clique removal rules.",2023-05-31T15:02:26Z,2023-05-31T15:02:26Z,http://arxiv.org/abs/2305.19925v1,http://arxiv.org/pdf/2305.19925v1,"math.CO, math.PR, 05C80"
Timeline-based Process Discovery,"Harleen Kaur, Jan Mendling, Christoffer Rubensson, Timotheus Kampik","A key concern of automatic process discovery is to provide insights into performance aspects of business processes. Waiting times are of particular importance in this context. For that reason, it is surprising that current techniques for automatic process discovery generate directly-follows graphs and comparable process models, but often miss the opportunity to explicitly represent the time axis. In this paper, we present an approach for automatically constructing process models that explicitly align with a time axis. We exemplify our approach for directly-follows graphs. Our evaluation using two BPIC datasets and a proprietary dataset highlight the benefits of this representation in comparison to standard layout techniques.",2023-12-21T23:00:45Z,2023-12-21T23:00:45Z,http://arxiv.org/abs/2401.04114v1,http://arxiv.org/pdf/2401.04114v1,"cs.HC, cs.CV, cs.LG"
On a new family of weighted Gaussian processes: an application to bat   telemetry data,"Jose Hermenegildo Ramirez Gonzalez, Antonio Murillo Salas, Ying Sun","In this article we use a covariance function that arises from limit of fluctuations of the rescaled occupation time process of a branching particle system, to introduce a family of weighted long-range dependence Gaussian processes. In particular, we consider two subfamilies for which we show that the process is not a semimartingale, that the processes exhibit long-range dependence and have long-range memory of logarithmic order. Finally, we illustrate that this family of processes is useful for modeling real world data.",2024-05-30T10:08:17Z,2024-05-30T10:08:17Z,http://arxiv.org/abs/2405.19903v1,http://arxiv.org/pdf/2405.19903v1,"math.PR, math.ST, stat.TH, 60G15, 62M09"
A method to benchmark high-dimensional process drift detection,"Edgar Wolf, Tobias Windisch","Process curves are multivariate finite time series data coming from manufacturing processes. This paper studies machine learning that detect drifts in process curve datasets. A theoretic framework to synthetically generate process curves in a controlled way is introduced in order to benchmark machine learning algorithms for process drift detection. An evaluation score, called the temporal area under the curve, is introduced, which allows to quantify how well machine learning models unveil curves belonging to drift segments. Finally, a benchmark study comparing popular machine learning approaches on synthetic data generated with the introduced framework is presented that shows that existing algorithms often struggle with datasets containing multiple drift segments.",2024-09-05T16:23:07Z,2024-12-05T18:56:04Z,http://arxiv.org/abs/2409.03669v2,http://arxiv.org/pdf/2409.03669v2,"stat.ML, cs.AI, cs.LG"
Asymptotics for irregularly observed long memory processes,"Mohamedou Ould-Haye, Anne Philippe","We study the effect of observing a stationary process at irregular time points via a renewal process. We establish a sharp difference in the asymptotic behaviour of the self-normalized sample mean of the observed process depending on the renewal process. In particular, we show that if the renewal process has a moderate heavy tail distribution then the limit is a so-called Normal Variance Mixture (NVM) and we characterize the randomized variance part of the limiting NVM as an integral function of a L\'evy stable motion. Otherwise, the normalized sample mean will be asymptotically normal.",2024-09-14T17:57:40Z,2024-11-01T08:31:03Z,http://arxiv.org/abs/2409.09498v2,http://arxiv.org/pdf/2409.09498v2,"math.ST, math.PR, stat.TH"
Random processes via the combinatorial dimension: introductory notes,"Mark Rudelson, Roman Vershynin","This is an informal discussion on one of the basic problems in the theory of empirical processes, addressed in our preprint ""Combinatorics of random processes and sections of convex bodies"", which is available at ArXiV and from our web pages.",2004-04-08T19:15:08Z,2004-04-08T19:15:08Z,http://arxiv.org/abs/math/0404193v1,http://arxiv.org/pdf/math/0404193v1,"math.FA, math.PR, 46B09, 60G15, 68Q15"
High moment partial sum processes of residuals in GARCH models and their   applications,"Reg Kulperger, Hao Yu","In this paper we construct high moment partial sum processes based on residuals of a GARCH model when the mean is known to be 0. We consider partial sums of $k$th powers of residuals, CUSUM processes and self-normalized partial sum processes. The $k$th power partial sum process converges to a Brownian process plus a correction term, where the correction term depends on the $k$th moment $\mu_k$ of the innovation sequence. If $\mu_k=0$, then the correction term is 0 and, thus, the $k$th power partial sum process converges weakly to the same Gaussian process as does the $k$th power partial sum of the i.i.d. innovations sequence. In particular, since $\mu_1=0$, this holds for the first moment partial sum process, but fails for the second moment partial sum process. We also consider the CUSUM and the self-normalized processes, that is, standardized by the residual sample variance. These behave as if the residuals were asymptotically i.i.d. We also study the joint distribution of the $k$th and $(k+1)$st self-normalized partial sum processes. Applications to change-point problems and goodness-of-fit are considered, in particular, CUSUM statistics for testing GARCH model structure change and the Jarque--Bera omnibus statistic for testing normality of the unobservable innovation distribution of a GARCH model. The use of residuals for constructing a kernel density function estimation of the innovation distribution is discussed.",2006-02-15T10:54:26Z,2006-02-15T10:54:26Z,http://arxiv.org/abs/math/0602325v1,http://arxiv.org/pdf/math/0602325v1,"math.ST, stat.TH, 60F17, 62M99, 62M10 (Primary)"
Stationary and Nonequilibrium Fluctuations in Boundary Driven Exclusion   Processes,"Claudio Landim, Aniura Milanés, Stefano Olla",We prove nonequilibrium fluctuations for the boundary driven symmetric simple exclusion process. We deduce from this result the stationary fluctuations.,2006-08-07T15:31:21Z,2006-08-07T15:31:21Z,http://arxiv.org/abs/math/0608165v1,http://arxiv.org/pdf/math/0608165v1,"math.PR, cond-mat.stat-mech, math-ph, math.MP"
On some special directed last-passage percolation models,Kurt Johansson,"We investigate extended processes given by last-passage times in directed models defined using exponential variables with decaying mean. In certain cases we find the universal Airy process, but other cases lead to non-universal and trivial extended processes.",2007-03-16T14:20:42Z,2007-03-16T14:20:42Z,http://arxiv.org/abs/math/0703492v1,http://arxiv.org/pdf/math/0703492v1,"math.PR, math-ph, math.MP"
