title,authors,summary,published,updated,link,pdf_url,categories
Physical AI Agents: Integrating Cognitive Intelligence with Real-World   Action,Fouad Bousetouane,"Vertical AI Agents are revolutionizing industries by delivering domain-specific intelligence and tailored solutions. However, many sectors, such as manufacturing, healthcare, and logistics, demand AI systems capable of extending their intelligence into the physical world, interacting directly with objects, environments, and dynamic conditions. This need has led to the emergence of Physical AI Agents--systems that integrate cognitive reasoning, powered by specialized LLMs, with precise physical actions to perform real-world tasks.   This work introduces Physical AI Agents as an evolution of shared principles with Vertical AI Agents, tailored for physical interaction. We propose a modular architecture with three core blocks--perception, cognition, and actuation--offering a scalable framework for diverse industries. Additionally, we present the Physical Retrieval Augmented Generation (Ph-RAG) design pattern, which connects physical intelligence to industry-specific LLMs for real-time decision-making and reporting informed by physical context.   Through case studies, we demonstrate how Physical AI Agents and the Ph-RAG framework are transforming industries like autonomous vehicles, warehouse robotics, healthcare, and manufacturing, offering businesses a pathway to integrate embodied AI for operational efficiency and innovation.",2025-01-15T16:46:32Z,2025-01-15T16:46:32Z,http://arxiv.org/abs/2501.08944v1,http://arxiv.org/pdf/2501.08944v1,cs.MA
Do generative video models learn physical principles from watching   videos?,"Saman Motamed, Laura Culp, Kevin Swersky, Priyank Jaini, Robert Geirhos","AI video generation is undergoing a revolution, with quality and realism advancing rapidly. These advances have led to a passionate scientific debate: Do video models learn ``world models'' that discover laws of physics -- or, alternatively, are they merely sophisticated pixel predictors that achieve visual realism without understanding the physical principles of reality? We address this question by developing Physics-IQ, a comprehensive benchmark dataset that can only be solved by acquiring a deep understanding of various physical principles, like fluid dynamics, optics, solid mechanics, magnetism and thermodynamics. We find that across a range of current models (Sora, Runway, Pika, Lumiere, Stable Video Diffusion, and VideoPoet), physical understanding is severely limited, and unrelated to visual realism. At the same time, some test cases can already be successfully solved. This indicates that acquiring certain physical principles from observation alone may be possible, but significant challenges remain. While we expect rapid advances ahead, our work demonstrates that visual realism does not imply physical understanding. Our project page is at https://physics-iq.github.io; code at https://github.com/google-deepmind/physics-IQ-benchmark.",2025-01-14T20:59:37Z,2025-01-14T20:59:37Z,http://arxiv.org/abs/2501.09038v1,http://arxiv.org/pdf/2501.09038v1,"cs.CV, cs.AI, cs.GR, cs.LG"
Generative Physical AI in Vision: A Survey,"Daochang Liu, Junyu Zhang, Anh-Dung Dinh, Eunbyung Park, Shichao Zhang, Chang Xu","Generative Artificial Intelligence (AI) has rapidly advanced the field of computer vision by enabling machines to create and interpret visual data with unprecedented sophistication. This transformation builds upon a foundation of generative models to produce realistic images, videos, and 3D or 4D content. Traditionally, generative models primarily focus on visual fidelity while often neglecting the physical plausibility of generated content. This gap limits their effectiveness in applications requiring adherence to real-world physical laws, such as robotics, autonomous systems, and scientific simulations. As generative AI evolves to increasingly integrate physical realism and dynamic simulation, its potential to function as a ""world simulator"" expands-enabling the modeling of interactions governed by physics and bridging the divide between virtual and physical realities. This survey systematically reviews this emerging field of physics-aware generative AI in computer vision, categorizing methods based on how they incorporate physical knowledge-either through explicit simulation or implicit learning. We analyze key paradigms, discuss evaluation protocols, and identify future research directions. By offering a comprehensive overview, this survey aims to help future developments in physically grounded generation for vision. The reviewed papers are summarized at https://github.com/BestJunYu/Awesome-Physics-aware-Generation.",2025-01-19T03:19:47Z,2025-01-19T03:19:47Z,http://arxiv.org/abs/2501.10928v1,http://arxiv.org/pdf/2501.10928v1,"cs.CV, cs.AI"
Multi-Physics Simulations via Coupled Fourier Neural Operator,"Shibo Li, Tao Wang, Yifei Sun, Hewei Tang","Physical simulations are essential tools across critical fields such as mechanical and aerospace engineering, chemistry, meteorology, etc. While neural operators, particularly the Fourier Neural Operator (FNO), have shown promise in predicting simulation results with impressive performance and efficiency, they face limitations when handling real-world scenarios involving coupled multi-physics outputs. Current neural operator methods either overlook the correlations between multiple physical processes or employ simplistic architectures that inadequately capture these relationships. To overcome these challenges, we introduce a novel coupled multi-physics neural operator learning (COMPOL) framework that extends the capabilities of Fourier operator layers to model interactions among multiple physical processes. Our approach implements feature aggregation through recurrent and attention mechanisms, enabling comprehensive modeling of coupled interactions. Our method's core is an innovative system for aggregating latent features from multi-physics processes. These aggregated features serve as enriched information sources for neural operator layers, allowing our framework to capture complex physical relationships accurately. We evaluated our coupled multi-physics neural operator across diverse physical simulation tasks, including biological systems, fluid mechanics, and multiphase flow in porous media. Our proposed model demonstrates a two to three-fold improvement in predictive performance compared to existing approaches.",2025-01-28T20:58:55Z,2025-01-30T03:18:31Z,http://arxiv.org/abs/2501.17296v2,http://arxiv.org/pdf/2501.17296v2,"cs.LG, cs.AI"
Hadron Physics at J-PARC,S. Kumano,"An outline is explained for hadron-physics projects at J-PARC, which is considered to be one of the flagship facilities in hadron physics from 2008. The facility provides an intensity frontier with 50 GeV proton beam for nuclear and particle physics. It could cover a wide range of hadron physics from strongly interacting many-body systems with an extended hadronic degree of freedom, strangeness, to new forms of hadrons and hadronic matters. These studies lead not only to create innovative fields of hadron physics but also, possibly, to understand fundamental interactions because of recent progress on AdS/CFT correspondence. At the first stage of the J-PARC operation, hadron topics are mainly on strangeness nuclear physics such as hypernuclei, kaonic nuclei, and possible pentaquark hadrons. Then, the studies could be extended to exotic hadron searches, chiral dynamics in nuclear medium, structure functions, hard exclusive processes, hadron physics in neutrino scattering, and spin structure of the nucleon. With major upgrades of the facility, extensive studies could be done for the nucleon spin, heavy-ion physics, and hadron physics at a high-energy neutrino factory.",2006-08-10T04:08:21Z,2006-08-10T04:08:21Z,http://arxiv.org/abs/hep-ph/0608105v1,http://arxiv.org/pdf/hep-ph/0608105v1,"hep-ph, hep-ex, nucl-ex, nucl-th"
Language is Physical,Paul Benioff,"Some aspects of the physical nature of language are discussed. In particular, physical models of language must exist that are efficiently implementable. The existence requirement is essential because without physical models no communication or thinking would be possible. Efficient implementability for creating and reading language expressions is discussed and illustrated with a quantum mechanical model. The reason for interest in language is that language expressions can have meaning, either as an informal language or as a formal language associated with a mathematical or physical theory. It is noted that any universally applicable physical theory, or coherent theory of physics and mathematics together, includes in its domain physical models of expressons for both the informal language used to discuss the theory and expressions of the theory itself. It follows that there must be formulas in the formal theory that express some of their own physical properties. Inclusion of intelligent system in the theory domain means that the theory, e.g., quantum mechanics, must describe in some sense its own validation. Maps of language expressions into physical states are discussed as are conditions under which such a map is a Godel map. The possibility that language is also mathematical is very briefly discussed.",2002-10-31T18:28:51Z,2002-10-31T18:28:51Z,http://arxiv.org/abs/quant-ph/0210211v1,http://arxiv.org/pdf/quant-ph/0210211v1,"quant-ph, hep-th"
Blogging in the physics classroom: A research-based approach to shaping   students' attitudes towards physics,"Gintaras Duda, Katherine Garrett","Even though there has been a tremendous amount of research done in how to help students learn physics, students are still coming away missing a crucial piece of the puzzle: why bother with physics? Students learn fundamental laws and how to calculate, but come out of a general physics course without a deep understanding of how physics has transformed the world around them. In other words, they get the ""how"" but not the ""why"". Studies have shown that students leave introductory physics courses almost universally with decreased expectations and with a more negative attitude. This paper will detail an experiment to address this problem: a course weblog or ""blog"" which discusses real-world applications of physics and engages students in discussion and thinking outside of class. Specifically, students' attitudes towards the value of physics and its applicability to the real-world were probed using a 26-question Likert scale survey over the course of four semesters in an introductory physics course at a comprehensive Jesuit university. We found that students who did not participate in the blog study generally exhibited a deterioration in attitude towards physics as seen previously. However, students who read, commented, and were involved with the blog maintained their initially positive attitudes towards physics. Student response to the blog was overwhelmingly positive, with students claiming that the blog made the things we studied in the classroom come alive for them and seem much more relevant.",2007-08-13T19:25:05Z,2008-06-25T19:50:07Z,http://arxiv.org/abs/0708.1759v2,http://arxiv.org/pdf/0708.1759v2,physics.ed-ph
When does a physical system compute?,"Dominic Horsman, Susan Stepney, Rob C. Wagner, Viv Kendon","Computing is a high-level process of a physical system. Recent interest in non-standard computing systems, including quantum and biological computers, has brought this physical basis of computing to the forefront. There has been, however, no consensus on how to tell if a given physical system is acting as a computer or not; leading to confusion over novel computational devices, and even claims that every physical event is a computation. In this paper we introduce a formal framework that can be used to determine whether or not a physical system is performing a computation. We demonstrate how the abstract computational level interacts with the physical device level, drawing the comparison with the use of mathematical models to represent physical objects in experimental science. This powerful formulation allows a precise description of the similarities between experiments, computation, simulation, and technology, leading to our central conclusion: physical computing is the use of a physical system to predict the outcome of an abstract evolution. We give conditions that must be satisfied in order for computation to be occurring, and illustrate these with a range of non-standard computing scenarios. The framework also covers broader computing contexts, where there is no obvious human computer user. We define the critical notion of a 'computational entity', and show the role this plays in defining when computing is taking place in physical systems.",2013-09-30T19:37:43Z,2014-06-16T08:40:16Z,http://arxiv.org/abs/1309.7979v3,http://arxiv.org/pdf/1309.7979v3,"cs.ET, physics.hist-ph, quant-ph"
"What is Physics: The individual and the universal, and seeing past the   noise",A. R. P. Rau,"Along with weaving together observations, experiments, and theoretical constructs into a coherent mesh of understanding of the world around us, physics over its past five centuries has continuously refined the base concepts on which the whole framework is built. In quantum physics, first in non-relativistic mechanics and later in quantum field theories, even familiar concepts of position, momentum, wave or particle, are derived constructs from the classical limit in which we live but not intrinsic to the underlying physics. Most crucially, the very idea of the individual, whether an object or an event, distinguished only in a mere label of identity from others identical to it in all the physics, exists only as an approximation, not an element of underlying reality. Failure to recognize this and seeking alternative explanations in many worlds or multiverses leads only to incoherent logic and incorrect physics.   As an example, in a physical system such as an atom in a particular state, physics deals with the universal system of all such atoms but makes no meaningful prediction of the position of an electron or the time of decay of any specific atom. Those are incidental, entirely random among all possible positions and times, even while physics makes very precise predictions for the distribution of the outcomes in measurements on atoms in that state. Physics deals with the universal, not the individual.",2016-05-09T19:41:32Z,2016-05-09T19:41:32Z,http://arxiv.org/abs/1605.03106v1,http://arxiv.org/pdf/1605.03106v1,"physics.hist-ph, quant-ph"
Hermione and the Secretary: How gendered task division in introductory   physics labs can disrupt equitable learning,"Danny Doucette, Russell Clark, Chandralekha Singh","Physics labs provide a unique opportunity for students to grow their physics identity and science identity in general since they provide students with opportunity to tinker with experiments and analyze data in a low-stakes environment. However, it is important to ensure that all students are benefiting from the labs equally and have a positive growth trajectory. Through interviews and reflexive ethnographic observations, we identify and analyze two common modes of work that may disadvantage female students in introductory physics labs. Students who adopt the Secretary archetype are relegated to recording and analyzing data, and thus miss out on much of the opportunity to grow their physics and science identities by engaging fully in the experimental work. Meanwhile, students in the Hermione mode shoulder a disproportionate amount of managerial work, and also do not get adequate opportunity to engage with different aspects of the experimental work that are essential for helping them develop their physics and science identities. Using a physics identity framework, we analyze interviews and observational data to investigate how students under these modes of work may experience stunted growth in their physics and science identity trajectories in their physics lab course. This stunted growth then perpetuates and reinforces societal stereotypes and biases about who does physics. This categorization not only gives a vocabulary to discussions about equity in the lab, but can also serve as a useful touchstone for those who seek to center equity in efforts to transform physics instruction.",2019-08-19T14:23:58Z,2020-02-03T15:46:09Z,http://arxiv.org/abs/1908.06827v2,http://arxiv.org/pdf/1908.06827v2,physics.ed-ph
Physical Reality and the Unobservables of Physical Nature,C. S. Unnikrishnan,"The fundamental physical theories that interpret and explain behaviour of matter in nature are dependent on several unobservables and insensibles in their construction. While a rigorous natural philosophy cannot take them for granted, there does not seem to be a way of avoiding such unobservables in our theories. While a program to banish all unobservables from physical theory is unlikely to succeed, and perhaps even unnecessary, they are both the strong and weak points of the theoretical descriptions of physical nature. Analyzing them for empirical and philosophical consistency and integrity is always a promising path towards a better theory. In this paper, I examine the nature of physical reality in the context of unobservables in physics and discuss three examples. One is about the apparent loss of physical reality due to the need for a consistent quantum mechanical representation. The second example deals with the conflict between the assumed reality of quantum fields, so fundamental and essential to our standard physics worldview, and the dynamics of the observable universe. The third deals with an all-important difference between conventional modern physics constructed in the unreal and unobservable empty `space' and an empirically and logically determined physics with matter-filled universe as its arena. The acknowledgment of the observable matter-filled universe necessitates reformulation of dynamics with total relativity. Not surprisingly, this paradigm with its universal cosmic links also holds human concepts of harmony and beauty.",2020-01-21T10:55:22Z,2020-01-21T10:55:22Z,http://arxiv.org/abs/2001.10009v1,http://arxiv.org/pdf/2001.10009v1,physics.hist-ph
Case Study: Context Interactions & Physics Faculty's Professional   Development,"Shams El-Adawy, Tra Huynh, Mary Bridget Kustusch, Eleanor C. Sayre","This paper investigates the interactions between context and professional development of physics instructors in a case study of two physics faculty. A phenomenological-case study approach was used to analyze two physics faculty at different institutions over a year and a half using three semi-structured interviews each. The data enabled the identification of relevant context elements; and the impact of these elements on physics faculty was explored by adapting a framework that examines instructors' professional development. The analysis shows that both case study subjects used their physics expertise and growing understanding of their context to develop their physics teaching. However, this growth was enacted differently given the nature of their context, highlighting instructors' strengths in navigating their local context to improve their physics teaching. The results show the subtleties of how context has a salient, complex, and evolving role in moderating faculty's professional development. By taking a faculty-centric approach, this paper broadens the community's awareness of the ways physics instructors develop their physics teaching. This work contributes to a relatively new lens by which the physics community views, discusses, and supports the professional development of physics faculty.",2021-05-17T01:22:49Z,2022-06-26T19:08:21Z,http://arxiv.org/abs/2105.07564v3,http://arxiv.org/pdf/2105.07564v3,physics.ed-ph
Physically Explainable CNN for SAR Image Classification,"Zhongling Huang, Xiwen Yao, Ying Liu, Corneliu Octavian Dumitru, Mihai Datcu, Junwei Han","Integrating the special electromagnetic characteristics of Synthetic Aperture Radar (SAR) in deep neural networks is essential in order to enhance the explainability and physics awareness of deep learning. In this paper, we first propose a novel physically explainable convolutional neural network for SAR image classification, namely physics guided and injected learning (PGIL). It comprises three parts: (1) explainable models (XM) to provide prior physics knowledge, (2) physics guided network (PGN) to encode the knowledge into physics-aware features, and (3) physics injected network (PIN) to adaptively introduce the physics-aware features into classification pipeline for label prediction. A hybrid Image-Physics SAR dataset format is proposed for evaluation, with both Sentinel-1 and Gaofen-3 SAR data being experimented. The results show that the proposed PGIL substantially improve the classification performance in case of limited labeled data compared with the counterpart data-driven CNN and other pre-training methods. Additionally, the physics explanations are discussed to indicate the interpretability and the physical consistency preserved in the predictions. We deem the proposed method would promote the development of physically explainable deep learning in SAR image interpretation field.",2021-10-27T03:30:18Z,2022-06-02T08:41:13Z,http://arxiv.org/abs/2110.14144v2,http://arxiv.org/pdf/2110.14144v2,"eess.IV, cs.CV"
Physics-informed ConvNet: Learning Physical Field from a Shallow Neural   Network,"Pengpeng Shi, Zhi Zeng, Tianshou Liang","Big-data-based artificial intelligence (AI) supports profound evolution in almost all of science and technology. However, modeling and forecasting multi-physical systems remain a challenge due to unavoidable data scarcity and noise. Improving the generalization ability of neural networks by ""teaching"" domain knowledge and developing a new generation of models combined with the physical laws have become promising areas of machine learning research. Different from ""deep"" fully-connected neural networks embedded with physical information (PINN), a novel shallow framework named physics-informed convolutional network (PICN) is recommended from a CNN perspective, in which the physical field is generated by a deconvolution layer and a single convolution layer. The difference fields forming the physical operator are constructed using the pre-trained shallow convolution layer. An efficient linear interpolation network calculates the loss function involving boundary conditions and the physical constraints in irregular geometry domains. The effectiveness of the current development is illustrated through some numerical cases involving the solving (and estimation) of nonlinear physical operator equations and recovering physical information from noisy observations. Its potential advantage in approximating physical fields with multi-frequency components indicates that PICN may become an alternative neural network solver in physics-informed machine learning.",2022-01-26T14:35:58Z,2022-02-07T13:36:59Z,http://arxiv.org/abs/2201.10967v2,http://arxiv.org/pdf/2201.10967v2,"cs.LG, cs.NA, math.NA, stat.ML, 68T07, 65N99, 35Gxx,"
A Survey on Physical Adversarial Attack in Computer Vision,"Donghua Wang, Wen Yao, Tingsong Jiang, Guijian Tang, Xiaoqian Chen","Over the past decade, deep learning has revolutionized conventional tasks that rely on hand-craft feature extraction with its strong feature learning capability, leading to substantial enhancements in traditional tasks. However, deep neural networks (DNNs) have been demonstrated to be vulnerable to adversarial examples crafted by malicious tiny noise, which is imperceptible to human observers but can make DNNs output the wrong result. Existing adversarial attacks can be categorized into digital and physical adversarial attacks. The former is designed to pursue strong attack performance in lab environments while hardly remaining effective when applied to the physical world. In contrast, the latter focus on developing physical deployable attacks, thus exhibiting more robustness in complex physical environmental conditions. Recently, with the increasing deployment of the DNN-based system in the real world, strengthening the robustness of these systems is an emergency, while exploring physical adversarial attacks exhaustively is the precondition. To this end, this paper reviews the evolution of physical adversarial attacks against DNN-based computer vision tasks, expecting to provide beneficial information for developing stronger physical adversarial attacks. Specifically, we first proposed a taxonomy to categorize the current physical adversarial attacks and grouped them. Then, we discuss the existing physical attacks and focus on the technique for improving the robustness of physical attacks under complex physical environmental conditions. Finally, we discuss the issues of the current physical adversarial attacks to be solved and give promising directions.",2022-09-28T17:23:52Z,2023-09-18T05:47:21Z,http://arxiv.org/abs/2209.14262v3,http://arxiv.org/pdf/2209.14262v3,cs.CV
"Progression in self-efficacy, interest, identity, sense of belonging,   perceived recognition and effectiveness of peer interaction of physics majors   and comparison with non-majors and Ph.D. students","Kyle Whitcomb, Alexandru Maries, Chandralekha Singh","The importance of science beliefs such as self-efficacy, interest, identity, sense of belonging, perceived recognition and effectiveness of peer interaction in science education has been increasingly recognized in recent years. Here, we use five years of data from a validated survey administered to non-majors during their first year, physics majors throughout their undergraduate education, and first-year physics Ph.D. students at a large research university in the US. We find that physics majors in the first-year responded to the survey prompts more positively than their non-physics major peers who were in the same introductory courses, with the largest differences in perceived recognition, interest, and physics identity and somewhat smaller differences in self-efficacy, perception of peer interaction, and sense of belonging. Further, the average survey responses of physics majors for each belief remain largely constant over time from their first-year of the undergraduate curriculum through the last year and comparable to the Ph.D. students. This suggests that students are adjusting their interpretation of the survey items to match the current level of expertise expected of them. One exception occurs in the second year, when peer interaction and sense of belonging reach a minimum. Moreover, physics identity dips to the lowest value in the fourth year when many students are contemplating continuing in physics beyond their undergraduate years or switching fields. We also find that perceived recognition is the best predictor of physics identity for physics majors throughout their entire physics education, pointing to the importance of instructors making a concerted effort to recognize and affirm their students throughout their education.",2023-04-12T23:55:10Z,2023-04-12T23:55:10Z,http://arxiv.org/abs/2304.06192v1,http://arxiv.org/pdf/2304.06192v1,physics.ed-ph
Undergraduate physics students' experiences: Exploring the impact of   underrepresented identities and intersectionality,"Dakota Keblbeck, Katrina Piatek-Jimenez, Cielo Medina Medina","Historically, physics has been a predominantly male field, with previous literature showing there is little diversity amongst U.S. physics students at the undergraduate and graduate levels. Recent research indicates that the lack of underrepresented minorities in physics is partially due to an unwelcoming climate within physics departments, as well as differential experiences during college. Most physics education research that addresses the lack of underrepresented identities within the field has focused on the identities of women and people of color. There has been little research to investigate people with multiple underrepresented identities, including those such as socioeconomic status, first-generation college students, or learning disabilities. Furthermore, there has been even less research conducted to better understand the impacts of the intersection of these underrepresented identities and how it relates to experiences when pursuing a physics major. To address this gap in the literature, our research has investigated undergraduate physics students' experiences, to better understand what factors affect their experiences and how these may differ by the intersection of one's underrepresented identities. To achieve this goal, we conducted a series of in-depth interviews with physics majors at one university to learn more about their college experiences regarding physics. Our findings suggest that there is a disproportionate number of obstacles when pursuing a physics major faced by those with a greater number of underrepresented identities. We conclude that there is a need for more equitable pedagogical practices and departmental policies within the undergraduate physics experience, in addition to, a more ""human"" approach to mentorship, in order to foster an environment in which students with underrepresented identities can feel supported and thrive academically and professionally.",2023-06-29T19:44:21Z,2024-02-06T17:08:53Z,http://arxiv.org/abs/2306.17280v2,http://arxiv.org/pdf/2306.17280v2,physics.ed-ph
Towards a Generalized Assessment of Computational Thinking for   Introductory Physics Students,"Justin Gambrell, Eric Brewe","Computational thinking in physics has many different forms, definitions, and implementations depending on the level of physics, or the institution it is presented in. In order to better integrate computational thinking in introductory physics, we need to understand what physicists find important about computational thinking in introductory physics. We present a qualitative analysis of twenty-six interviews asking academic (N=18) and industrial (N=8) physicists about the teaching and learning of computational thinking in introductory physics courses. These interviews are part of a longer-term project towards developing an assessment protocol for computational thinking in introductory physics. We find that academic and industrial physicists value students' ability to read code and that Python (or VPython) and spreadsheets were the preferred computational language or environment used. Additionally, the interviewees mentioned that identifying the core physics concepts within a program, explaining code to others, and good program hygiene (i.e., commenting and using meaningful variable names) are important skills for introductory students to acquire. We also find that while a handful of interviewees note that the experience and skills gained from computation are quite useful for student's future careers, they also describe multiple limiting factors of teaching computation in introductory physics, such as curricular overhaul, not having ""space"" for computation, and student rejection. The interviews show that while adding computational thinking to physics students repertoire is important, the importance really comes from using computational thinking to learn and understand physics better. This informs us that the assessment we develop should only include the basics of computational thinking needed to assess introductory physics knowledge.",2023-08-07T13:51:05Z,2023-08-07T13:51:05Z,http://arxiv.org/abs/2308.03593v1,http://arxiv.org/pdf/2308.03593v1,physics.ed-ph
A Physics Enhanced Residual Learning (PERL) Framework for Vehicle   Trajectory Prediction,"Keke Long, Zihao Sheng, Haotian Shi, Xiaopeng Li, Sikai Chen, Sue Ahn","In vehicle trajectory prediction, physics models and data-driven models are two predominant methodologies. However, each approach presents its own set of challenges: physics models fall short in predictability, while data-driven models lack interpretability. Addressing these identified shortcomings, this paper proposes a novel framework, the Physics-Enhanced Residual Learning (PERL) model. PERL integrates the strengths of physics-based and data-driven methods for traffic state prediction. PERL contains a physics model and a residual learning model. Its prediction is the sum of the physics model result and a predicted residual as a correction to it. It preserves the interpretability inherent to physics-based models and has reduced data requirements compared to data-driven methods. Experiments were conducted using a real-world vehicle trajectory dataset. We proposed a PERL model, with the Intelligent Driver Model (IDM) as its physics car-following model and Long Short-Term Memory (LSTM) as its residual learning model. We compare this PERL model with the physics car-following model, data-driven model, and other physics-informed neural network (PINN) models. The result reveals that PERL achieves better prediction with a small dataset, compared to the physics model, data-driven model, and PINN model. Second, the PERL model showed faster convergence during training, offering comparable performance with fewer training samples than the data-driven model and PINN model. Sensitivity analysis also proves comparable performance of PERL using another residual learning model and a physics car-following model.",2023-09-26T21:41:45Z,2024-03-21T04:36:22Z,http://arxiv.org/abs/2309.15284v2,http://arxiv.org/pdf/2309.15284v2,cs.LG
A Hybrid Simulation of DNN-based Gray Box Models,"Aayushya Agarwal, Yihan Ruan, Larry Pileggi","Simulation is vital for engineering disciplines, as it enables the prediction and design of physical systems. However, the computational challenges inherent to large-scale simulations often arise from complex device models featuring high degrees of nonlinearities or hidden physical behaviors not captured by first principles. Gray-box models combine deep neural networks (DNNs) with physics-based models to address the computational challenges in modeling physical systems. A well-crafted gray box model capitalizes on the interpretability and accuracy of a physical model while incorporating DNNs to capture hidden physical behaviors and mitigate computational load associated with highly nonlinear components. Previously, gray box models have been constructed by defining an explicit combination of physics-based and DNN models to represent the behavior of sub-systems; however this cannot represent the coupled interactions within physical systems. We explore an implicit gray box model, where both DNNs and physical equations share a common set of state-variables. While this approach captures coupled interactions at the boundary of DNN and physics-based models, simulating the implicit gray box model remains an open-ended problem. In this work, we introduce a new hybrid simulation that integrates DNNs into the numerical solvers of simulation engines to fully simulate implicit gray box models of large physical systems. This is accomplished by backpropagating through the DNN to calculate Jacobian values during each iteration of the numerical method. The hybrid simulation improves the accuracy and runtime compared to physics-based simulation and enables reusable DNN models with lower data requirements. We explore the advantages of this approach as compared to physics-based, black box, and other gray box methods for simulating the steady-state and transient behavior of power systems.",2024-10-22T15:28:51Z,2024-10-22T15:28:51Z,http://arxiv.org/abs/2410.17103v1,http://arxiv.org/pdf/2410.17103v1,"eess.SY, cs.SY"
Physics Encoded Blocks in Residual Neural Network Architectures for   Digital Twin Models,"Muhammad Saad Zia, Ashiq Anjum, Lu Liu, Anthony Conway, Anasol Pena Rios","Physics Informed Machine Learning has emerged as a popular approach in modelling and simulation for digital twins to generate accurate models of processes and behaviours of real-world systems. However, despite their success in generating accurate and reliable models, the existing methods either use simple regularizations in loss functions to offer limited physics integration or are too specific in architectural definitions to be generalized to a wide variety of physical systems. This paper presents a generic approach based on a novel physics-encoded residual neural network architecture to combine data-driven and physics-based analytical models to address these limitations. Our method combines physics blocks as mathematical operators from physics-based models with learning blocks comprising feed-forward layers. Intermediate residual blocks are incorporated for stable gradient flow as they train on physical system observation data. This way, the model learns to comply with the geometric and kinematic aspects of the physical system. Compared to conventional neural network-based methods, our method improves generalizability with substantially low data requirements and model complexity in terms of parameters, especially in scenarios where prior physics knowledge is either elementary or incomplete. We investigate our approach in two application domains. The first is a basic robotic motion model using Euler Lagrangian equations of motion as physics prior. The second application is a complex scenario of a steering model for a self-driving vehicle in a simulation. In both applications, our method outperforms both conventional neural network based approaches as-well as state-of-the-art Physics Informed Machine Learning methods.",2024-11-18T11:58:20Z,2024-11-18T11:58:20Z,http://arxiv.org/abs/2411.11497v1,http://arxiv.org/pdf/2411.11497v1,"cs.LG, cs.RO"
GaussianProperty: Integrating Physical Properties to 3D Gaussians with   LMMs,"Xinli Xu, Wenhang Ge, Dicong Qiu, ZhiFei Chen, Dongyu Yan, Zhuoyun Liu, Haoyu Zhao, Hanfeng Zhao, Shunsi Zhang, Junwei Liang, Ying-Cong Chen","Estimating physical properties for visual data is a crucial task in computer vision, graphics, and robotics, underpinning applications such as augmented reality, physical simulation, and robotic grasping. However, this area remains under-explored due to the inherent ambiguities in physical property estimation. To address these challenges, we introduce GaussianProperty, a training-free framework that assigns physical properties of materials to 3D Gaussians. Specifically, we integrate the segmentation capability of SAM with the recognition capability of GPT-4V(ision) to formulate a global-local physical property reasoning module for 2D images. Then we project the physical properties from multi-view 2D images to 3D Gaussians using a voting strategy. We demonstrate that 3D Gaussians with physical property annotations enable applications in physics-based dynamic simulation and robotic grasping. For physics-based dynamic simulation, we leverage the Material Point Method (MPM) for realistic dynamic simulation. For robot grasping, we develop a grasping force prediction strategy that estimates a safe force range required for object grasping based on the estimated physical properties. Extensive experiments on material segmentation, physics-based dynamic simulation, and robotic grasping validate the effectiveness of our proposed method, highlighting its crucial role in understanding physical properties from visual data. Online demo, code, more cases and annotated datasets are available on \href{https://Gaussian-Property.github.io}{this https URL}.",2024-12-15T17:44:10Z,2024-12-15T17:44:10Z,http://arxiv.org/abs/2412.11258v1,http://arxiv.org/pdf/2412.11258v1,"cs.RO, cs.AI, cs.CV"
Physical space and cosmology. I: Model,Valeriy P. Polulyakh,The nature of the physical space seems the most important subject in physics. A present paper proceeds from the assumption of physical reality of space contrary to the standard view of the space as a purely relational nonexistence - void. The space and its evolution are the primary sources of phenomena in Mega- and micro-worlds. Thus cosmology and particle physics have the same active agent - physical space.,1999-10-17T03:14:54Z,2011-02-01T05:03:44Z,http://arxiv.org/abs/astro-ph/9910305v4,http://arxiv.org/pdf/astro-ph/9910305v4,astro-ph
Physics of Primordial Universe,Maxim Yu. Khlopov,"The physical basis of the modern cosmological inflationary models with baryosynthesis and nonbaryonic dark matter and energy implies such predictions of particle theory, that, in turn, apply to cosmology for their test. It makes physics of early Universe ambiguous and particle model dependent. The study of modern cosmology is inevitably linked with the probe for the new physics, underlying it. The particle model dependent phenomena, such as unstable dark matter, primordial black holes, strong primordial inhomogeneities, can play important role in revealing the true physical cosmology. Such phenomena, having serious physical grounds and leading to new nontrivial cosmological scenarious, should be taken into account in the data analysis of observational cosmology.",2003-09-25T14:52:30Z,2003-09-25T14:52:30Z,http://arxiv.org/abs/astro-ph/0309703v1,http://arxiv.org/pdf/astro-ph/0309703v1,astro-ph
Cosmoparticle Physics -the Challenge for the Millenium,Maxim Yu. Khlopov,"Cosmoparticle physics is the natural result of development of mutual relationship between cosmology and particle physics. Its prospects offer the way to study the theory of everything and the true history of the Universe, based on it, in the proper combination of their indirect physical, astrophysical and cosmological signatures. We may be near the first positive results in this direction. The basic ideas of cosmoparticle physics are briefly reviewed.",2003-09-25T15:25:32Z,2003-09-25T15:25:32Z,http://arxiv.org/abs/astro-ph/0309704v1,http://arxiv.org/pdf/astro-ph/0309704v1,astro-ph
