title,authors,summary,published,updated,link,pdf_url,categories
Cellular network entropy as the energy potential in Waddington's   differentiation landscape,"Christopher R. S. Banerji, Diego Miranda-Saavedra, Simone Severini, Martin Widschwendter, Tariq Enver, Joseph X. Zhou, Andrew E. Teschendorff","Differentiation is a key cellular process in normal tissue development that is significantly altered in cancer. Although molecular signatures characterising pluripotency and multipotency exist, there is, as yet, no single quantitative mark of a cellular sample's position in the global differentiation hierarchy. Here we adopt a systems view and consider the sample's network entropy, a measure of signaling pathway promiscuity, computable from a sample's genome-wide expression profile. We demonstrate that network entropy provides a quantitative, in-silico, readout of the average undifferentiated state of the profiled cells, recapitulating the known hierarchy of pluripotent, multipotent and differentiated cell types. Network entropy further exhibits dynamic changes in time course differentiation data, and in line with a sample's differentiation stage. In disease, network entropy predicts a higher level of cellular plasticity in cancer stem cell populations compared to ordinary cancer cells. Importantly, network entropy also allows identification of key differentiation pathways. Our results are consistent with the view that pluripotency is a statistical property defined at the cellular population level, correlating with intra-sample heterogeneity, and driven by the degree of signaling promiscuity in cells. In summary, network entropy provides a quantitative measure of a cell's undifferentiated state, defining its elevation in Waddington's landscape.",2013-10-26T08:36:12Z,2013-10-26T08:36:12Z,http://arxiv.org/abs/1310.7083v1,http://arxiv.org/pdf/1310.7083v1,"q-bio.MN, cond-mat.stat-mech, q-bio.GN"
Spatial Confinement of the IBEX Ribbon: A Dominant Turbulence Mechanism,Philip A. Isenberg,"The narrow ribbon of enhanced energetic neutral atom flux observed by the Interstellar Boundary Explorer (IBEX) spacecraft has prompted numerous ideas to explain its structure and properties. One of these ideas is the ""neutral solar wind"" scenario, which identifies the source particles as pickup protons in the local interstellar medium originating in solar wind charge-exchange interactions. This scenario has been thought to require unrealistically weak pitch-angle scattering of the pickup protons to explain the narrow structure. Recently, Schwadron & McComas (2013) suggested that this structure could result from a spatial retention of the pickup protons, rather than from a restricted pitch-angle distribution. Here, we present a physically motivated, quantitative mechanism to produce such a spatial configuration. This mechanism is based on the ""dominant turbulence"" assumption, which can be applied where the production of new pickup protons is slow, and has been used to successfully explain the level of turbulent heating observed in the outer solar wind. This formalism predicts a pickup isotropization process which adds or subtracts energy from the ambient turbulent fluctuations, depending on the initial pitch angle of the pickup protons. We show that a simple model of this process can yield a ribbon structure in qualitative agreement with the observations. The results of this simple model are not yet quantitatively satisfactory, but we suggest several improvements which may reduce the quantitative discrepancy.",2014-04-08T15:00:34Z,2014-04-08T15:00:34Z,http://arxiv.org/abs/1404.2170v1,http://arxiv.org/pdf/1404.2170v1,"astro-ph.SR, physics.space-ph"
Rheotaxis facilitates upstream navigation of mammalian sperm cells,"Vasily Kantsler, Jörn Dunkel, Martyn Blayney, Raymond E. Goldstein","A major puzzle in biology is how mammalian sperm determine and maintain the correct swimming direction during the various phases of the sexual reproduction process. Whilst chemotaxis is assumed to dominate in the immediate vicinity of the ovum, it is unclear which biochemical or physical cues guide spermatozoa on their long journey towards the egg cell. Currently debated mechanisms range from peristaltic pumping to temperature sensing (thermotaxis) and direct response to fluid flow variations (rheotaxis), but little is known quantitatively about their relative importance. Here, we report the first quantitative experimental study of mammalian sperm rheotaxis. Using microfluidic devices, we investigate systematically the swimming behavior of human and bull sperm over the whole range of physiologically relevant shear rates and viscosities. Our measurements show that the interplay of fluid shear, steric surface-interactions and chirality of the flagellar beat leads to a stable upstream spiraling motion of sperm cells, thus providing a generic and robust rectification mechanism to support mammalian fertilisation. To rationalise these findings, we identify a minimal mathematical model that is capable of describing quantitatively the experimental observations. The combined experimental and theoretical evidence supports the hypothesis that the shape and beat patterns of mammalian sperm cells have evolved to optimally exploit rheotaxis for long-distance navigation.",2014-05-26T07:48:25Z,2014-05-26T07:48:25Z,http://arxiv.org/abs/1405.6489v1,http://arxiv.org/pdf/1405.6489v1,"physics.bio-ph, cond-mat.soft, q-bio.CB"
How structurally stable are global socioeconomic systems?,"Serguei Saavedra, Rudolf P. Rohr, Luis J. Gilarranz, Jordi Bascompte","The stability analysis of socioeconomic systems has been centered on answering whether small perturbations when a system is in a given quantitative state will push the system permanently to a different quantitative state. However, typically the quantitative state of socioeconomic systems is subject to constant change. Therefore, a key stability question that has been under-investigated is how strong the conditions of a system itself can change before the system moves to a qualitatively different behavior, i.e., how structurally stable the systems is. Here, we introduce a framework to investigate the structural stability of socioeconomic systems formed by the network of interactions among agents competing for resources. We measure the structural stability of the system as the range of conditions in the distribution and availability of resources compatible with the qualitative behavior in which all the constituent agents can be self-sustained across time. To illustrate our framework, we study an empirical representation of the global socioeconomic system formed by countries sharing and competing for multinational companies used as proxy for resources. We demonstrate that the structural stability of the system is inversely associated with the level of competition and the level of heterogeneity in the distribution of resources. Importantly, we show that the qualitative behavior of the observed global socioeconomic system is highly sensitive to changes in the distribution of resources. We believe this work provides a methodological basis to develop sustainable strategies for socioeconomic systems subject to constantly changing conditions.",2014-08-29T10:19:57Z,2014-08-29T10:19:57Z,http://arxiv.org/abs/1408.6973v1,http://arxiv.org/pdf/1408.6973v1,"physics.soc-ph, q-bio.PE, q-fin.GN"
Cross correlations of the American baby names,"Paolo Barucca, Jacopo Rocchi, Enzo Marinari, Giorgio Parisi, Federico Ricci-Tersenghi","The quantitative description of cultural evolution is a challenging task. The most difficult part of the problem is probably to find the appropriate measurable quantities that can make more quantitative such evasive concepts as, for example, dynamics of cultural movements, behavior patterns and traditions of the people. A strategy to tackle this issue is to observe particular features of human activities, i.e. cultural traits, such as names given to newborns. We study the names of babies born in the United States of America from 1910 to 2012. Our analysis shows that groups of different correlated states naturally emerge in different epochs, and we are able to follow and decrypt their evolution. While these groups of states are stable across many decades, a sudden reorganization occurs in the last part of the twentieth century. We think that this kind of quantitative analysis can be possibly extended to other cultural traits: although databases covering more than one century (as the one we used) are rare, the cultural evolution on shorter time scales can be studied thanks to the fact that many human activities are usually recorded in the present digital era.",2014-10-10T13:01:58Z,2015-05-14T03:07:16Z,http://arxiv.org/abs/1410.2771v2,http://arxiv.org/pdf/1410.2771v2,"physics.soc-ph, cond-mat.stat-mech, cs.SI"
Crossing the bottleneck of rain formation,"Martin Rohloff, Tobias Lapp, Jürgen Vollmer","The demixing of a binary fluid mixture, under gravity, is a two stage process. Initially droplets, or in general aggregates, grow diffusively by collecting supersaturation from the bulk phase. Subsequently, when the droplets have grown to a size, where their Peclet number is of order unity, buoyancy substantially enhances droplet growth. The dynamics approaches a finite-time singularity where the droplets are removed from the system by precipitation. The two growth regimes are separated by a bottleneck of minimal droplet growth. Here, we present a low-dimensional model addressing the time span required to cross the bottleneck, and we hence determine the time, \Delta t, from initial droplet growth to rainfall. Our prediction faithfully captures the dependence of \Delta t on the ramp rate of the droplet volume fraction, \xi, the droplet number density, the interfacial tension, the mass diffusion coefficient, the mass density contrast of the coexisting phases, and the viscosity of the bulk phase. The agreement of observations and the prediction is demonstrated for methanol/hexane and isobutoxyethanol/water mixtures where we determined \Delta t for a vast range of ramp rates, \xi, and temperatures. The very good quantitative agreement demonstrates that it is sufficient for binary mixtures to consider (i) droplet growth by diffusive accretion that relaxes supersaturation, and (ii) growth by collisions of sedimenting droplets. An analytical solution of the resulting model provides a quantitative description of the dependence of \Delta t on the ramp rate and the material constants. Extensions of the model that will admit a quantitative prediction of \Delta t in other settings are addressed.",2014-11-28T14:37:13Z,2014-11-28T14:37:13Z,http://arxiv.org/abs/1411.7882v1,http://arxiv.org/pdf/1411.7882v1,"cond-mat.stat-mech, physics.chem-ph, physics.flu-dyn"
Representation of solutions and large-time behavior for fully nonlocal   diffusion equations,"Jukka Kemppainen, Juhana Siljander, Rico Zacher","We study the Cauchy problem for a nonlocal heat equation, which is of fractional order both in space and time. We prove four main theorems:   (i) a representation formula for classical solutions,   (ii) a quantitative decay rate at which the solution tends to the fundamental solution,   (iii) optimal $L^2$-decay of mild solutions in all dimensions,   (iv) $L^2$-decay of weak solutions via energy methods.   The first result relies on a delicate analysis of the definition of classical solutions. After proving the representation formula we carefully analyze the integral representation to obtain the quantitative decay rates of (ii).   Next we use Fourier analysis techniques to obtain the optimal decay rate for mild solutions. Here we encounter the critical dimension phenomenon where the decay rate attains the decay rate of that in a bounded domain for large enough dimensions. Consequently, the decay rate does not anymore improve when the dimension increases. The theory is markedly different from that of the standard caloric functions and this substantially complicates the analysis.   Finally, we use energy estimates and a comparison principle to prove a quantitative decay rate for weak solutions defined via a variational formulation. Our main idea is to show that the $L^2$-norm is actually a subsolution to a purely time-fractional problem which allows us to use the known theory to obtain the result.",2015-05-11T20:56:21Z,2015-07-09T07:12:45Z,http://arxiv.org/abs/1505.02803v2,http://arxiv.org/pdf/1505.02803v2,"math.AP, Primary 35R11, Secondary 45K05, 35C15, 47G20"
Spectral Gap and quantitative statistical stability for systems with   contracting fibers and Lorenz like maps,"Stefano Galatolo, Rafael Lucena","We consider transformations preserving a contracting foliation, such that the associated quotient map satisfies a Lasota-Yorke inequality. We prove that the associated transfer operator, acting on suitable normed spaces, has a spectral gap (on which we have quantitative estimation). As an application we consider Lorenz-like two dimensional maps (piecewise hyperbolic with unbounded contraction and expansion rate): we prove that those systems have a spectral gap and we show a quantitative estimate for their statistical stability. Under deterministic perturbations of the system of size $\delta$, the physical measure varies continuously, with a modulus of continuity $O(\delta \log \delta )$, which is asymptotically optimal for this kind of piecewise smooth maps.",2015-07-29T15:42:59Z,2020-06-01T16:39:52Z,http://arxiv.org/abs/1507.08191v10,http://arxiv.org/pdf/1507.08191v10,"math.DS, 37A25, 37A10, 37C30, 37D50"
Quantitatively analyzing the mechanism of giant circular dichroism in   extrinsic plasmonic chiral nanostructures by the interplay of electric and   magnetic dipoles,"Li Hu, Xiaorui Tian, Yingzhou Huang, Xinqiang Wang, Yurui Fang","The plasmonic chirality has drawn a lot of attention because of the tunable circular dichroism (CD) and the enhancement for the signal of chiral molecules. Different mechanisms have been proposed for explaining the plasmonic CD, however, a quantitative one like ab initio mechanism in chiral molecules is still unavailable. In this work, a mechanism similar to the chiral molecules is analyzed. The giant extrinsic circular dichroism of plasmonic splitting rectangle ring is quantitatively investigated theoretically. The interplay of electric and magnetic modes of the meta-structure is proposed to explain the giant CD. The interplay is analyzed both in an analytical coupled electric-magnetic dipoles model and finite element method model. The surface charge distributions show that the circular current yielded in the splitting rectangle ring makes it behave like a magneton at some resonant modes, which interact with electric modes and results in a mixing of the two kinds of modes. The strong interplay of the two kinds of modes is mainly responsible for the giant CD.The analysis of the chiral near field of the structure shows potential applications in chiral molecule sensing.",2015-11-15T13:51:56Z,2015-11-15T13:51:56Z,http://arxiv.org/abs/1511.04702v1,http://arxiv.org/pdf/1511.04702v1,"cond-mat.mes-hall, physics.optics"
Discrete diffraction managed solitons: Threshold phenomena and rapid   decay for general nonlinearities,"Mi-Ran Choi, Dirk Hundertmark, Young-Ran Lee","We prove a threshold phenomenon for the existence/non-existence of energy minimizing solitary solutions of the diffraction management equation for strictly positive and zero average diffraction. Our methods allow for a large class of nonlinearities, they are, for example, allowed to change sign, and the weakest possible condition, it only has to be locally integrable, on the local diffraction profile. The solutions are found as minimizers of a nonlinear and nonlocal variational problem which is translation invariant. There exists a critical threshold ?cr such that minimizers for this variational problem exist if their power is bigger than ?cr and no minimizers exist with power less than the critical threshold. We also give simple criteria for the finiteness and strict positivity of the critical threshold. Our proof of existence of minimizers is rather direct and avoids the use of Lions' concentration compactness argument.   Furthermore, we give precise quantitative lower bounds on the exponential decay rate of the diffraction management solitons, which confirm the physical heuristic prediction for the asymptotic decay rate. Moreover, for ground state solutions, these bounds give a quantitative lower bound for the divergence of the exponential decay rate in the limit of vanishing average diffraction. For zero average diffraction, we prove quantitative bounds which show that the solitons decay much faster than exponentially. Our results considerably extend and strengthen the results of [15] and [16].",2016-02-18T11:07:40Z,2016-02-18T11:07:40Z,http://arxiv.org/abs/1602.05755v1,http://arxiv.org/pdf/1602.05755v1,"math.AP, 35Q55, 35Q60"
Incremental Quantitative Analysis on Dynamic Costs,"Duc-Hiep Chu, Joxan Jaffar, Vijayaraghavan Murali","In quantitative program analysis, values are assigned to execution traces to represent a quality measure. Such analyses cover important applications, e.g. resource usage. Examining all traces is well known to be intractable and therefore traditional algorithms reason over an over-approximated set. Typically, inaccuracy arises due to inclusion of infeasible paths in this set. Thus path-sensitivity is one cure. However, there is another reason for the inaccuracy: that the cost model, i.e., the way in which the analysis of each trace is quantified, is dynamic. That is, the cost of a trace is dependent on the context in which the trace is executed. Thus the goal of accurate analysis, already challenged by path-sensitivity, is now further challenged by context-sensitivity.   In this paper, we address the problem of quantitative analysis defined over a dynamic cost model. Our algorithm is an ""anytime"" algorithm: it generates an answer quickly, but if the analysis resource budget allows, it progressively produces better solutions via refinement iterations. The result of each iteration remains sound, but importantly, must converge to an exact analysis when given an unlimited resource budget. In order to be scalable, our algorithm is designed to be incremental. We finally give evidence that a new level of practicality is achieved by an evaluation on a realistic collection of benchmarks.",2016-07-08T05:48:14Z,2016-07-08T05:48:14Z,http://arxiv.org/abs/1607.02238v1,http://arxiv.org/pdf/1607.02238v1,"cs.PL, F.3.2"
"Discovering, quantifying, and displaying attacks","Roberto Vigo, Flemming Nielson, Hanne Riis Nielson","In the design of software and cyber-physical systems, security is often perceived as a qualitative need, but can only be attained quantitatively. Especially when distributed components are involved, it is hard to predict and confront all possible attacks. A main challenge in the development of complex systems is therefore to discover attacks, quantify them to comprehend their likelihood, and communicate them to non-experts for facilitating the decision process. To address this three-sided challenge we propose a protection analysis over the Quality Calculus that (i) computes all the sets of data required by an attacker to reach a given location in a system, (ii) determines the cheapest set of such attacks for a given notion of cost, and (iii) derives an attack tree that displays the attacks graphically. The protection analysis is first developed in a qualitative setting, and then extended to quantitative settings following an approach applicable to a great many contexts. The quantitative formulation is implemented as an optimisation problem encoded into Satisfiability Modulo Theories, allowing us to deal with complex cost structures. The usefulness of the framework is demonstrated on a national-scale authentication system, studied through a Java implementation of the framework.",2016-07-26T14:29:02Z,2016-10-19T08:56:08Z,http://arxiv.org/abs/1607.07720v2,http://arxiv.org/pdf/1607.07720v2,"cs.CR, cs.LO, 68Q60"
A Unified Paradigm of Organized Complexity and Semantic Information   Theory,Tatsuaki Okamoto,"One of the most fundamental problems in science is to define {\it quantitatively} the complexity of organized matters, i.e., {\it organized complexity}. Although many measures have been proposed toward this aim in previous decades, there is no agreed upon definition. This paper presents a new quantitative definition of organized complexity. This definition {\it simultaneously} captures the three major features of complexity: computational (similar to logical depth), descriptional (similar to the Kolmogorov complexity and effective complexity) and distributional (similar to statistical complexity). In addition, the proposed definition is computable and can measure both probabilistic and deterministic forms of objects in a unified manner. The proposed definition is based on circuits rather than Turing machines and $\epsilon$-machines. We give several criteria required for organized complexity measures and show that the proposed definition satisfies all of them for the first time. We then apply this quantitative definition to formulate a {\it semantic information theory}. We present the first formal definition of a {\it semantic information amount}, which is the core concept of the semantic information theory, that is based only on concretely defined notions. Previous semantic information theories defined this amount under some a priori information which is not concretely specified. We then unveil several fundamental properties in the semantic information theory, e.g., a semantic source coding theorem, semantic channel coding theorem, and effectiveness coding theorem. Although the semantic information theory has a long history of research going back more than six decades, there has been no study on its relation to organized complexity. This paper offers the first unified paradigm of organized complexity and semantic information theory.",2016-07-29T17:19:33Z,2016-07-29T17:19:33Z,http://arxiv.org/abs/1608.00941v1,http://arxiv.org/pdf/1608.00941v1,"cs.IT, math.IT, nlin.AO, nlin.CG, q-bio.QM"
Modeling cognitive deficits following neurodegenerative diseases and   traumatic brain injuries with deep convolutional neural networks,"Bethany Lusch, Jake Weholt, Pedro D. Maia, J. Nathan Kutz","The accurate diagnosis and assessment of neurodegenerative disease and traumatic brain injuries (TBI) remain open challenges. Both cause cognitive and functional deficits due to focal axonal swellings (FAS), but it is difficult to deliver a prognosis due to our limited ability to assess damaged neurons at a cellular level in vivo. We simulate the effects of neurodegenerative disease and TBI using convolutional neural networks (CNNs) as our model of cognition. We utilize biophysically relevant statistical data on FAS to damage the connections in CNNs in a functionally relevant way. We incorporate energy constraints on the brain by pruning the CNNs to be less over-engineered. Qualitatively, we demonstrate that damage leads to human-like mistakes. Our experiments also provide quantitative assessments of how accuracy is affected by various types and levels of damage. The deficit resulting from a fixed amount of damage greatly depends on which connections are randomly injured, providing intuition for why it is difficult to predict impairments. There is a large degree of subjectivity when it comes to interpreting cognitive deficits from complex systems such as the human brain. However, we provide important insight and a quantitative framework for disorders in which FAS are implicated.",2016-12-13T22:50:56Z,2016-12-13T22:50:56Z,http://arxiv.org/abs/1612.04423v1,http://arxiv.org/pdf/1612.04423v1,"q-bio.NC, q-bio.QM, stat.ML"
Discretization error cancellation in electronic structure calculation: a   quantitative study,"Eric Cancès, Geneviève Dusson","It is often claimed that error cancellation plays an essential role in quantum chemistry and first-principle simulation for condensed matter physics and materials science. Indeed, while the energy of a large, or even medium-size, molecular system cannot be estimated numerically within chemical accuracy (typically 1 kcal/mol or 1 mHa), it is considered that the energy difference between two configurations of the same system can be computed in practice within the desired accuracy.   The purpose of this paper is to provide a quantitative study of discretization error cancellation. The latter is the error component due to the fact that the model used in the calculation (e.g. Kohn-Sham LDA) must be discretized in a finite basis set to be solved by a computer. We first report comprehensive numerical simulations performed with Abinit on two simple chemical systems, the hydrogen molecule on the one hand, and a system consisting of two oxygen atoms and four hydrogen atoms on the other hand. We observe that errors on energy differences are indeed significantly smaller than errors on energies, but that these two quantities asymptotically converge at the same rate when the energy cut-off goes to infinity. We then analyze a simple one-dimensional periodic Schr\""odinger equation with Dirac potentials, for which analytic solutions are available. This allows us to explain the discretization error cancellation phenomenon on this test case with quantitative mathematical arguments.",2017-01-17T12:28:17Z,2017-01-17T12:28:17Z,http://arxiv.org/abs/1701.04643v1,http://arxiv.org/pdf/1701.04643v1,"cond-mat.mtrl-sci, math.NA, physics.comp-ph"
Giant ripples on comet 67P/Churyumov-Gerasimenko sculpted by sunset   thermal wind,"P. Jia, B. Andreotti, P. Claudin","Explaining the unexpected presence of dune-like patterns at the surface of the comet 67P/Churyumov-Gerasimenko requires conceptual and quantitative advances in the understanding of surface and outgassing processes. We show here that vapor flow emitted by the comet around its perihelion spreads laterally in a surface layer, due to the strong pressure difference between zones illuminated by sunlight and those in shadow. For such thermal winds to be dense enough to transport grains -- ten times greater than previous estimates -- outgassing must take place through a surface porous granular layer, and that layer must be composed of grains whose roughness lowers cohesion consistently with contact mechanics. The linear stability analysis of the problem, entirely tested against laboratory experiments, quantitatively predicts the emergence of bedforms in the observed wavelength range, and their propagation at the scale of a comet revolution. Although generated by a rarefied atmosphere, they are paradoxically analogous to ripples emerging on granular beds submitted to viscous shear flows. This quantitative agreement shows that our understanding of the coupling between hydrodynamics and sediment transport is able to account for bedform emergence in extreme conditions and provides a reliable tool to predict the erosion and accretion processes controlling the evolution of small solar system bodies.",2017-03-07T20:51:40Z,2017-03-07T20:51:40Z,http://arxiv.org/abs/1703.02592v1,http://arxiv.org/pdf/1703.02592v1,"cond-mat.soft, astro-ph.EP"
Family-specific scaling laws in bacterial genomes,"Eleonora de Lazzari, Jacopo Grilli, Sergei Maslov, Marco Cosentino Lagomarsino","Among several quantitative invariants found in evolutionary genomics, one of the most striking is the scaling of the overall abundance of proteins, or protein domains, sharing a specific functional annotation across genomes of given size. The size of these functional categories change, on average, as power-laws in the total number of protein-coding genes. Here, we show that such regularities are not restricted to the overall behavior of high-level functional categories, but also exist systematically at the level of single evolutionary families of protein domains. Specifically, the number of proteins within each family follows family-specific scaling laws with genome size. Functionally similar sets of families tend to follow similar scaling laws, but this is not always the case. To understand this systematically, we provide a comprehensive classification of families based on their scaling properties. Additionally, we develop a quantitative score for the heterogeneity of the scaling of families belonging to a given category or predefined group. Under the common reasonable assumption that selection is driven solely or mainly by biological function, these findings point to fine-tuned and interdependent functional roles of specific protein domains, beyond our current functional annotations. This analysis provides a deeper view on the links between evolutionary expansion of protein families and the functional constraints shaping the gene repertoire of bacterial genomes.",2017-03-28T21:57:38Z,2017-03-28T21:57:38Z,http://arxiv.org/abs/1703.09822v1,http://arxiv.org/pdf/1703.09822v1,"q-bio.GN, physics.bio-ph, q-bio.QM"
Complexity Results for MCMC derived from Quantitative Bounds,"Jun Yang, Jeffrey S. Rosenthal","This paper considers how to obtain MCMC quantitative convergence bounds which can be translated into tight complexity bounds in high-dimensional {settings}. We propose a modified drift-and-minorization approach, which establishes generalized drift conditions defined in subsets of the state space. The subsets are called the ""large sets"", and are chosen to rule out some ""bad"" states which have poor drift property when the dimension of the state space gets large. Using the ""large sets"" together with a ""fitted family of drift functions"", a quantitative bound can be obtained which can be translated into a tight complexity bound. As a demonstration, we analyze several Gibbs samplers and obtain complexity upper bounds for the mixing time. In particular, for one example of Gibbs sampler which is related to the James--Stein estimator, we show that the number of iterations required for the Gibbs sampler to converge is constant under certain conditions on the observed data and the initial state. It is our hope that this modified drift-and-minorization approach can be employed in many other specific examples to obtain complexity bounds for high-dimensional Markov chains.",2017-08-02T17:06:28Z,2022-05-10T22:53:42Z,http://arxiv.org/abs/1708.00829v6,http://arxiv.org/pdf/1708.00829v6,"stat.CO, math.PR"
Classification of volcanic ash particles using a convolutional neural   network and probability,"Daigo Shoji, Rina Noguchi, Shizuka Otsuki, Hideitsu Hino","Analyses of volcanic ash are typically performed either by qualitatively classifying ash particles by eye or by quantitatively parameterizing its shape and texture. While complex shapes can be classified through qualitative analyses, the results are subjective due to the difficulty of categorizing complex shapes into a single class. Although quantitative analyses are objective, selection of shape parameters is required. Here, we applied a convolutional neural network (CNN) for the classification of volcanic ash. First, we defined four basal particle shapes (blocky, vesicular, elongated, rounded) generated by different eruption mechanisms (e.g., brittle fragmentation), and then trained the CNN using particles composed of only one basal shape. The CNN could recognize the basal shapes with over 90% accuracy. Using the trained network, we classified ash particles composed of multiple basal shapes based on the output of the network, which can be interpreted as a mixing ratio of the four basal shapes. Clustering of samples by the averaged probabilities and the intensity is consistent with the eruption type. The mixing ratio output by the CNN can be used to quantitatively classify complex shapes in nature without categorizing forcibly and without the need for shape parameters, which may lead to a new taxonomy.",2018-05-31T07:30:48Z,2018-05-31T07:30:48Z,http://arxiv.org/abs/1805.12353v1,http://arxiv.org/pdf/1805.12353v1,"physics.geo-ph, cs.CV, cs.LG"
Quantifying and attenuating pathologic tremor in virtual reality,"Brian A. Cohn, Dilan D. Shah, Ali Marjaninejad, Martin Shapiro, Serhan Ulkumen, Christopher M. Laine, Francisco J. Valero-Cuevas, Kenneth H. Hayashida, Sarah Ingersoll","We present a virtual reality (VR) experience that creates a research-grade benchmark in assessing patients with active upper-limb tremor, while simultaneously offering the opportunity for patients to engage with VR experiences without their pathologic tremor. Accurate and precise use of handheld motion controllers in VR gaming applications may be limited for patients with upper limb tremor. In parallel, objective tools measuring tremor are not in widespread, routine clinical use. We used a commercially available VR system and designed a challenging virtual-balloon-popping test mimicking a common nose-to-target pointing task used by medical practitioners to subjectively evaluate tremor in the exam room. Within our VR experience, we offer a software mode which uses a low-pass filter to adjust hand position and pointing orientation over a series of past data points. This digital filter creates a smoothing function for hand movement which effectively removes the patient's tremor in the VR representation. While the patient completes trials of the reaching task, quantitative data on the pathologic tremor is digitally recorded. With speed, accuracy, and the tremor components computed across three axes of movement, patients can be evaluated for their tremor amplitudes in a quantitative, replicable, and enjoyable manner. Removal of tremor in digital space may allow patients having significant upper limb tremor to have both an objective clinical measurement of symptoms while providing patients positive feedback and interaction.",2018-09-16T22:23:04Z,2018-09-16T22:23:04Z,http://arxiv.org/abs/1809.05970v1,http://arxiv.org/pdf/1809.05970v1,"q-bio.QM, cs.HC"
"Fast, Precise Myelin Water Quantification using DESS MRI and Kernel   Learning","Gopal Nataraj, Jon-Fredrik Nielsen, Mingjie Gao, Jeffrey A. Fessler","Purpose: To investigate the feasibility of myelin water content quantification using fast dual-echo steady-state (DESS) scans and machine learning with kernels.   Methods: We optimized combinations of steady-state (SS) scans for precisely estimating the fast-relaxing signal fraction ff of a two-compartment signal model, subject to a scan time constraint. We estimated ff from the optimized DESS acquisition using a recently developed method for rapid parameter estimation via regression with kernels (PERK). We compared DESS PERK ff estimates to conventional myelin water fraction (MWF) estimates from a longer multi-echo spin-echo (MESE) acquisition in simulation, in vivo, and ex vivo studies.   Results: Simulations demonstrate that DESS PERK ff estimators and MESE MWF estimators achieve comparable error levels. In vivo and ex vivo experiments demonstrate that MESE MWF and DESS PERK ff estimates are quantitatively comparable measures of WM myelin water content. To our knowledge, these experiments are the first to demonstrate myelin water images from a SS acquisition that are quantitatively similar to conventional MESE MWF images.   Conclusion: Combinations of fast DESS scans can be designed to enable precise ff estimation. PERK is well-suited for ff estimation. DESS PERK ff and MESE MWF estimates are quantitatively similar measures of WM myelin water content.",2018-09-24T13:36:21Z,2018-09-24T13:36:21Z,http://arxiv.org/abs/1809.08908v1,http://arxiv.org/pdf/1809.08908v1,"physics.med-ph, stat.ML"
Calibrating evanescent-wave penetration depths for biological TIRF   microscopy,"Martin Oheim, Adi Salomon, Adam Weissman, Maia Brunstein, Ute Becherer","Roughly half of a cells proteins are located at or near the plasma membrane. In this restricted space the cell senses its environment, signals to its neighbors and ex-changes cargo through exo- and endocytotic mechanisms. Ligands bind to receptors, ions flow across channel pores, and transmitters and metabolites are transported against con-centration gradients. Receptors, ion channels, pumps and transporters are the molecular substrates of these biological processes and they constitute important targets for drug discovery. Total internal reflection fluorescence microscopy suppresses background from cell deeper layers and provides contrast for selectively imaging dynamic processes near the basal membrane of live-cells. The optical sectioning of total internal reflection fluorescence is based on the excitation confinement of the evanescent wave generated at the glass-cell interface. How deep the excitation light actually penetrates the sample is difficult to know, making the quantitative interpretation of total internal reflection fluorescence data problematic. Nevertheless, many applications like super-resolution microscopy, colocalization, fluorescence recovery after photobleaching, near-membrane fluorescence recovery after photobleaching, uncaging or photo-activation-switching, as well as single-particle tracking require the quantitative interpretation of evanescent-wave excited images. Here, we review existing techniques for characterizing evanescent fields and we provide a roadmap for comparing total internal reflection fluorescence data across images, experiments, and laboratories.",2019-01-04T19:11:58Z,2019-01-04T19:11:58Z,http://arxiv.org/abs/1901.01281v1,http://arxiv.org/pdf/1901.01281v1,"physics.bio-ph, q-bio.QM"
Sparse Graph Codes for Non-adaptive Quantitative Group Testing,"Esmaeil Karimi, Fatemeh Kazemi, Anoosheh Heidarzadeh, Krishna R. Narayanan, Alex Sprintson","This paper considers the problem of Quantitative Group Testing (QGT). Consider a set of $N$ items among which $K$ items are defective. The QGT problem is to identify (all or a sufficiently large fraction of) the defective items, where the result of a test reveals the number of defective items in the tested group. In this work, we propose a non-adaptive QGT algorithm using sparse graph codes over bi-regular bipartite graphs with left-degree $\ell$ and right degree $r$ and binary $t$-error-correcting BCH codes. The proposed scheme provides exact recovery with probabilistic guarantee, i.e. recovers all the defective items with high probability. In particular, we show that for the sub-linear regime where $\frac{K}{N}$ vanishes as $K,N\rightarrow\infty$, the proposed algorithm requires at most ${m=c(t)K\left(t\log_2\left(\frac{\ell N}{c(t)K}+1\right)+1\right)+1}$ tests to recover all the defective items with probability approaching one as ${K,N\rightarrow\infty}$, where $c(t)$ depends only on $t$. The results of our theoretical analysis reveal that the minimum number of required tests is achieved by $t=2$. The encoding and decoding of the proposed algorithm for any $t\leq 4$ have the computational complexity of $\mathcal{O}(K\log^2 \frac{N}{K})$ and $\mathcal{O}(K\log \frac{N}{K})$, respectively. Our simulation results also show that the proposed algorithm significantly outperforms a non-adaptive semi-quantitative group testing algorithm recently proposed by Abdalla \emph{et al.} in terms of the required number of tests for identifying all the defective items with high probability.",2019-01-22T22:43:48Z,2019-04-24T17:41:41Z,http://arxiv.org/abs/1901.07635v3,http://arxiv.org/pdf/1901.07635v3,"cs.IT, math.IT"
