title,authors,summary,published,updated,link,pdf_url,categories
Design and Control of Steam Flow in Cement Production Process using   Neural Network Based Controllers,"Mustefa Jibril, Messay Tadese, Eliyas Alemayehu Tadese","In this paper a NARMA L2, model reference and neural network predictive controller is utilized in order to control the output flow rate of the steam in furnace by controlling the steam flow valve. The steam flow control system is basically a feedback control system which is mostly used in cement production industries. The design of the system with the proposed controllers is done with Matlab/Simulink toolbox. The system is designed for the actual steam flow output to track the desired steam that is given to the system as input for two desired steam input signals (step and sine wave). In order to analyze the performance of the system, comparison of the proposed controllers is done by simulating the system for the two reference signals for the system with and without sensor noise disturbance. Finally the comparison results prove the effectiveness of the presented process control system with model reference controller.",2020-06-18T12:44:17Z,2020-06-18T12:44:17Z,http://arxiv.org/abs/2006.10475v1,http://arxiv.org/pdf/2006.10475v1,"eess.SY, cs.SY, eess.SP"
Toward Multi-Agent Reinforcement Learning for Distributed   Event-Triggered Control,"Lukas Kesper, Sebastian Trimpe, Dominik Baumann","Event-triggered communication and control provide high control performance in networked control systems without overloading the communication network. However, most approaches require precise mathematical models of the system dynamics, which may not always be available. Model-free learning of communication and control policies provides an alternative. Nevertheless, existing methods typically consider single-agent settings. This paper proposes a model-free reinforcement learning algorithm that jointly learns resource-aware communication and control policies for distributed multi-agent systems from data. We evaluate the algorithm in a high-dimensional and nonlinear simulation example and discuss promising avenues for further research.",2023-05-15T15:35:32Z,2023-05-15T15:35:32Z,http://arxiv.org/abs/2305.08723v1,http://arxiv.org/pdf/2305.08723v1,"eess.SY, cs.SY"
On Optimized Feedback Control and the Robustification of Opimal Controls,Martin Gugat,"We consider a system that is exactly controllable. For given initial state, terminal state and objective function, an optimal control is often well-defined. Such an optimal control has the disadvantage that although it works perfectly well for the given initial state, for a perturbed initial state it often does not make sense. In this talk we present a concept to obtain robust control schemes by the combination of the optimal control with a stabilizing feedback law. In this way, also for perturbed initial states the system is controlled in a reasonable way. In the talk we focus on the boundary control of the wave equation. However, our concept is applicable to the control of general time-dependent systems.",2013-07-05T00:54:26Z,2013-07-05T00:54:26Z,http://arxiv.org/abs/1307.1503v1,http://arxiv.org/pdf/1307.1503v1,"math.OC, 35Q93, 35L05"
Three-phase grid-forming droop control for unbalanced systems and fault   ride through,"Prajwal Bhagwat, Dominic Groß","In this work, we investigate grid-forming (GFM) control for dc/ac voltage source converters (VSC) under unbalanced system conditions and unbalanced faults. To fully leverage the degrees of freedom of VSCs, we introduce the concept of generalized three-phase GFM control that combines individual GFM controls for every phase with a phase balancing feedback. The proposed control allows trading off voltage and power unbalance under unbalanced conditions, enables current limiting for each phase during unbalanced faults, and reduces to positive sequence GFM droop control in balanced systems. High-fidelity simulations are used to illustrate the properties of the control.",2023-07-28T17:49:36Z,2023-07-28T17:49:36Z,http://arxiv.org/abs/2307.15699v1,http://arxiv.org/pdf/2307.15699v1,"eess.SY, cs.SY"
Spectral Representations of Graphons in Very Large Network Systems   Control,"Shuang Gao, Peter E. Caines","Graphon-based control has recently been proposed and developed to solve control problems for dynamical systems on networks which are very large or growing without bound (see Gao and Caines, CDC 2017, CDC 2018). In this paper, spectral representations, eigenfunctions and approximations of graphons, and their applications to graphon-based control are studied. First, spectral properties of graphons are presented and then approximations based on Fourier approximated eigenfunctions are analyzed. Within this framework, two classes of graphons with simple spectral representations are given. Applications to graphon-based control analysis are next presented; in particular, the controllability of systems distributed over very large networks is expressed in terms of the properties of the corresponding graphon dynamical systems. Moreover, spectral analysis based upon real-world network data is presented, which demonstrates that low-dimensional spectral approximations of networks are possible. Finally, an initial, exploratory investigation of the utility of the spectral analysis methodology in graphon systems control to study the control of epidemic spread is presented.",2019-11-04T23:45:30Z,2019-11-04T23:45:30Z,http://arxiv.org/abs/1911.01536v1,http://arxiv.org/pdf/1911.01536v1,"eess.SY, cs.SY"
Synthesizing Control Lyapunov-Value Functions for High-Dimensional   Systems Using System Decomposition and Admissible Control Sets,"Zheng Gong, Hyun Joe Jeong, Sylvia Herbert","Control Lyapunov functions (CLFs) play a vital role in modern control applications, but finding them remains a problem. Recently, the control Lyapunov-value function (CLVF) and robust CLVF have been proposed as solutions for nonlinear time-invariant systems with bounded control and disturbance. However, the CLVF suffers from the ''curse of dimensionality,'' which hinders its application to practical high-dimensional systems. In this paper, we propose a method to decompose systems of a particular coupled nonlinear structure, in order to solve for the CLVF in each low-dimensional subsystem. We then reconstruct the full-dimensional CLVF and provide sufficient conditions for when this reconstruction is exact. Moreover, a point-wise optimal controller can be obtained using a quadratic program. We also show that when the exact reconstruction is impossible, the subsystems' CLVFs and their ``admissible control sets'' can be used to generate a Lipschitz continuous CLF. We provide several numerical examples to validate the theory and show computational efficiency.",2024-04-02T10:42:22Z,2024-04-02T10:42:22Z,http://arxiv.org/abs/2404.01829v1,http://arxiv.org/pdf/2404.01829v1,"math.OC, cs.SY, eess.SY"
On state-space representations of general discrete-time dynamical   systems,"Cristian R. Rojas, Pawel Wachel","In this paper we establish that every (deterministic) non-autonomous, discrete-time, causal, time invariant system has a state-space representation, and discuss its minimality.",2022-05-06T17:02:14Z,2022-05-06T17:02:14Z,http://arxiv.org/abs/2205.03366v1,http://arxiv.org/pdf/2205.03366v1,"eess.SY, cs.SY"
A risk analysis framework for real-time control systems,"Mads R. Bisgaard, Lukas Hewing, Alexander Domahidi","We present a Monte Carlo simulation framework for analysing the risk involved in deploying real-time control systems in safety-critical applications, as well as an algorithm design technique allowing one (in certain situations) to robustify a control algorithm. Both approaches are very general and agnostic to the initial control algorithm. We present examples showing that these techniques can be used to analyse the reliability of implementations of non-linear model predictive control algorithms.",2021-05-25T21:36:41Z,2022-08-02T21:37:44Z,http://arxiv.org/abs/2105.12225v2,http://arxiv.org/pdf/2105.12225v2,"math.OC, cs.SY, eess.SY, math.ST, stat.TH, 65C05 (Primary) 90C26, 68W20 (Secondary)"
Backstepping control for the sterile mosquitoes technique: stabilization   of extinction equilibrium,"Andrea Cristofaro, Luca Rossi","The control of a mosquito population using the sterile insect technique is considered. Building on a model-based approach, where the control input is the release rate of sterilized males, we propose a non-negative backstepping control law capable of globally stabilizing the extinction equilibrium of the system. A simulation study supports and validates the theoretical findings, showing the efficacy of the approach both on a reduced model, used for control design, and on a complete model of the mosquito population dynamics.",2024-06-24T15:24:35Z,2024-06-24T15:24:35Z,http://arxiv.org/abs/2406.16719v1,http://arxiv.org/pdf/2406.16719v1,"math.OC, cs.SY, eess.SY, math.DS"
Compressive Sampling for Networked Feedback Control,"Masaaki Nagahara, Daniel E. Quevedo, Takahiro Matsuda, Kazunori Hayashi","We investigate the use of compressive sampling for networked feedback control systems. The method proposed serves to compress the control vectors which are transmitted through rate-limited channels without much deterioration of control performance. The control vectors are obtained by an L1-L2 optimization, which can be solved very efficiently by FISTA (Fast Iterative Shrinkage-Thresholding Algorithm). Simulation results show that the proposed sparsity-promoting control scheme gives a better control performance than a conventional energy-limiting L2-optimal control.",2013-08-10T08:15:09Z,2013-08-10T08:15:09Z,http://arxiv.org/abs/1308.2291v1,http://arxiv.org/pdf/1308.2291v1,"cs.SY, cs.IT, math.IT, math.OC"
Mechanical control systems on Lie algebroids,"Jorge Cortes, Eduardo Martinez","This paper considers control systems defined on Lie algebroids. After deriving basic controllability tests for general control systems, we specialize our discussion to the class of mechanical control systems on Lie algebroids. This class of systems includes mechanical systems subject to holonomic and nonholonomic constraints, mechanical systems with symmetry and mechanical systems evolving on semidirect products. We introduce the notions of linear connection, symmetric product and geodesically invariant subbundle on a Lie algebroid. We present appropriate tests for various notions of accessibility and controllability, and analyze the relation between the controllability properties of control systems related by a morphism of Lie algebroids.",2004-02-26T17:00:59Z,2004-02-26T17:00:59Z,http://arxiv.org/abs/math/0402437v1,http://arxiv.org/pdf/math/0402437v1,"math.OC, math.DG, 70Q05; 93B05; 93B29"
Performance Analysis of Universal Robot Control System Using Networked   Predictive Control,"Mahsa Noroozi, Lorenz Kies","Networked control systems are feedback control systems with system components distributed at different locations connected through a communication network. Since the communication network is carried out through the internet and there are bandwidth and packet size limitations, network constraints appear. Some of these constraints are time delay and packet loss. These network limitations can degrade the performance and even destabilize the system. To overcome the adverse effect of these communication constraints, various approaches have been developed, among which a representative one is networked predictive control. This approach proposes a controller, which compensates for the network time delay and packet loss actively. This paper aims at implementing a networked predictive control system for controlling a robot arm through a computer network. The network delay is accounted for by a predictor, while the potential of packet loss is mitigated using redundant control packets. The results will show the stability of the system despite a high delay and a considerable packet loss. Additionally, improvements to previous networked predictive control systems will be suggested and an increase in performance can be shown. Lastly, the effects of different system and environment parameters on the control loop will be investigated.",2022-07-18T09:04:52Z,2022-08-16T07:55:35Z,http://arxiv.org/abs/2207.08450v2,http://arxiv.org/pdf/2207.08450v2,cs.RO
Optimal Local and Remote Controls of Multiple Systems with   Multiplicative Noises and Unreliable Uplink Channels,"Qingyuan Qi, Lihua Xie, Huanshui Zhang","In this paper, the optimal local and remote linear quadratic (LQ) control problem is studied for a networked control system (NCS) which consists of multiple subsystems and each of which is described by a general multiplicative noise stochastic system with one local controller and one remote controller. Due to the unreliable uplink channels, the remote controller can only access unreliable state information of all subsystems, while the downlink channels from the remote controller to the local controllers are perfect. The difficulties of the LQ control problem for such a system arise from the different information structures of the local controllers and the remote controller. By developing the Pontyagin maximum principle, the necessary and sufficient solvability conditions are derived, which are based on the solution to a group of forward and backward difference equations (G-FBSDEs). Furthermore, by proposing a new method to decouple the G-FBSDEs and introducing new coupled Riccati equations (CREs), the optimal control strategies are derived where we verify that the separation principle holds for the multiplicative noise NCSs with packet dropouts. This paper can be seen as an important contribution to the optimal control problem with asymmetric information structures.",2020-07-30T00:28:57Z,2020-07-30T00:28:57Z,http://arxiv.org/abs/2007.15158v1,http://arxiv.org/pdf/2007.15158v1,math.OC
Compositional synthesis of almost maximally permissible safety   controllers,"Siyuan Liu, Majid Zamani","In this work, we present a compositional safety controller synthesis approach for the class of discrete-time linear control systems. Here, we leverage a state-of-the-art result on the computation of robust controlled invariant sets. To tackle the complexity of controller synthesis over complex interconnected systems, this paper introduces a decentralized controller synthesis scheme. Rather than treating the interconnected system as a whole, we first design local safety controllers for each subsystem separately to enforce local safety properties, with polytopic state and input constraints as well as bounded disturbance set. Then, by composing the local controllers, the interconnected system is guaranteed to satisfy the overall safety specification. Finally, we provide a vehicular platooning example to illustrate the effectiveness of the proposed approach by solving the overall safety controller synthesis problem by computing less complex local safety controllers for subsystems and then composing them.",2021-09-24T14:04:04Z,2021-09-24T14:04:04Z,http://arxiv.org/abs/2109.11977v1,http://arxiv.org/pdf/2109.11977v1,"eess.SY, cs.SY"
Differentiable Optimization-based Control Policy with Convergence   Analysis,"Yuexin Bian, Jie Feng, Yuanyuan Shi","Real-world system control requires both high-performing and interpretable controllers. Model-based control policies have gained popularity by using historical data to learn system costs and dynamics before implementation. However, this two-phase approach prevents these policies from achieving optimal control as the metrics that we train these models (e.g., mean squared errors) often differ from the actual control system cost. In this paper, we present DiffOP, a Differentiable Optimization-based Policy for optimal control. In the proposed framework, control actions are derived by solving an optimization, where the control cost function and system's dynamics can be parameterized as neural networks. Our key technical innovation lies in developing a hybrid optimization algorithm that combines policy gradients with implicit differentiation through the optimization layer, enabling end-to-end training with the actual cost feedback. Under standard regularity conditions, we prove DiffOP converges to stationary points at a rate of $O(1/K)$. Empirically, DiffOP achieves state-of-the-art performance in both nonlinear control tasks and real-world building control.",2024-11-12T02:13:32Z,2025-02-04T02:59:06Z,http://arxiv.org/abs/2411.07484v2,http://arxiv.org/pdf/2411.07484v2,"eess.SY, cs.SY"
Optimization Design of Decentralized Control for Complex Decentralized   Systems,"Ying Huang, Jiyang Dai, Chen Peng","A new method is developed to deal with the problem that a complex decentralized control system needs to keep centralized control performance. The systematic procedure emphasizes quickly finding the decentralized subcontrollers that matching the closed-loop performance and robustness characteristics of the centralized controller, which is featured by the fact that GA is used to optimize the design of centralized H-infinity controller K(s) and decentralized engine subcontroller KT(s), and that only one interface variable needs to satisfy decentralized control system requirement according to the proposed selection principle. The optimization design is motivated by the implementation issues where it is desirable to reduce the time in trial and error process and accurately find the best decentralized subcontrollers. The method is applied to decentralized control system design for a short takeoff and landing fighter. By comparing the simulation results of the decentralized control system with those of the centralized control system, the target of the decentralized control attains the performance and robustness of centralized control is validated.",2018-09-03T13:28:51Z,2018-09-03T13:28:51Z,http://arxiv.org/abs/1809.00596v1,http://arxiv.org/pdf/1809.00596v1,"cs.SY, cs.NE"
Proxy Control Barrier Functions: Integrating Barrier-Based and   Lyapunov-Based Safety-Critical Control Design,"Yujie Wang, Xiangru Xu","This work introduces a novel Proxy Control Barrier Function (PCBF) scheme that integrates barrier-based and Lyapunov-based safety-critical control strategies for strict-feedback systems with potentially unknown dynamics. The proposed method employs a modular design procedure, decomposing the original system into a proxy subsystem and a virtual tracking subsystem that are controlled by the control barrier function (CBF)-based and Lyapunov-based controllers, respectively. By integrating these separately designed controllers, the overall system's safety is ensured. Moreover, a new filter-based disturbance observer is utilized to design a PCBF-based safe controller for strict-feedback systems subject to mismatched disturbances. This approach broadens the class of systems to which CBF-based methods can be applied and significantly simplifies CBF construction by requiring only the model of the proxy subsystem. The effectiveness of the proposed method is demonstrated through numerical simulations.",2025-01-07T05:58:07Z,2025-01-07T05:58:07Z,http://arxiv.org/abs/2501.03552v1,http://arxiv.org/pdf/2501.03552v1,"eess.SY, cs.SY, math.OC"
Linear systems with persistent memory: An overview of the biblography on   controllability,L. Pandolfi,We discuss the bibliography on control problems for systems with persistent memory,2018-04-05T14:13:55Z,2018-04-05T14:13:55Z,http://arxiv.org/abs/1804.01865v1,http://arxiv.org/pdf/1804.01865v1,math.OC
Towards Provably Secure Encrypted Control Using Homomorphic Encryption,"Kaoru Teranishi, Kiminao Kogiso","Encrypted control is a promising method for the secure outsourcing of controller computation to a public cloud. However, a feasible method for security proofs of control has not yet been developed in the field of encrypted control systems. Additionally, cryptography does not consider certain types of attacks on encrypted control systems; therefore, the security of such a system cannot be guaranteed using a secure cryptosystem. This study proposes a novel security definition for encrypted control under attack for control systems using cryptography. It applies the concept of provable security, which is the security of cryptosystems based on mathematical proofs, to encrypted control systems. Furthermore, this study analyzes the relation between the proposed security and the conventional security of cryptosystems. The results of the analysis demonstrated that the security of an encrypted control system can be enhanced by employing secure homomorphic encryption.",2022-10-17T08:45:31Z,2022-10-17T08:45:31Z,http://arxiv.org/abs/2210.08849v1,http://arxiv.org/pdf/2210.08849v1,"eess.SY, cs.CR, cs.SY"
Reinforcement Learning for UAV Attitude Control,"William Koch, Renato Mancuso, Richard West, Azer Bestavros","Autopilot systems are typically composed of an ""inner loop"" providing stability and control, while an ""outer loop"" is responsible for mission-level objectives, e.g. way-point navigation. Autopilot systems for UAVs are predominately implemented using Proportional, Integral Derivative (PID) control systems, which have demonstrated exceptional performance in stable environments. However more sophisticated control is required to operate in unpredictable, and harsh environments. Intelligent flight control systems is an active area of research addressing limitations of PID control most recently through the use of reinforcement learning (RL) which has had success in other applications such as robotics. However previous work has focused primarily on using RL at the mission-level controller. In this work, we investigate the performance and accuracy of the inner control loop providing attitude control when using intelligent flight control systems trained with the state-of-the-art RL algorithms, Deep Deterministic Gradient Policy (DDGP), Trust Region Policy Optimization (TRPO) and Proximal Policy Optimization (PPO). To investigate these unknowns we first developed an open-source high-fidelity simulation environment to train a flight controller attitude control of a quadrotor through RL. We then use our environment to compare their performance to that of a PID controller to identify if using RL is appropriate in high-precision, time-critical flight control.",2018-04-11T18:16:50Z,2018-04-11T18:16:50Z,http://arxiv.org/abs/1804.04154v1,http://arxiv.org/pdf/1804.04154v1,cs.RO
Computing control invariant sets of nonlinear systems: decomposition and   distributed computing,"Benjamin Decardi-Nelson, Jinfeng Liu","In this work, we present a distributed framework based on the graph algorithm for computing control invariant set for nonlinear cascade systems. The proposed algorithm exploits the structure of the interconnections within a process network. First, the overall system is decomposed into several subsystems with overlapping states. Second, the control invariant set for the subsystems are computed in a distributed manner. Finally, an approximation of the control invariant set for the overall system is reconstructed from the subsystem solutions and validated. We demonstrate the efficacy and convergence of the proposed method to the centralized graph-based algorithm using several numerical examples including a six dimensional continuous stirred tank reactor system.",2022-05-11T16:47:01Z,2022-05-11T16:47:01Z,http://arxiv.org/abs/2205.05622v1,http://arxiv.org/pdf/2205.05622v1,"eess.SY, cs.SY, math.DS"
Robust Control Invariance and Communication Scheduling in Lossy Wireless   Networked Control Systems,"Masoud Bahraini, Mario Zanon, Paolo Falcone, Alessandro Colombo","In Networked Control Systems (NCS) impairments of the communication channel can be disruptive to stability and performance. In this paper, we consider the problem of scheduling the access to limited communication resources for a number of decoupled closed-loop systems subject to state and input constraint. The control objective is to preserve the invariance property of local state and input sets, such that constraint satisfaction can be guaranteed. Offline and online, state feedback scheduling policies are proposed and illustrated through numerical examples, also in case the network is subject to packet losses.",2020-05-13T00:25:05Z,2020-05-13T00:25:05Z,http://arxiv.org/abs/2005.06094v1,http://arxiv.org/pdf/2005.06094v1,"eess.SY, cs.SY, math.OC"
On Networks Over Finite Rings,Daizhan Cheng,"A (control) network over a finite ring is proposed. Using semi-tensor product (STP) of matrices, a set of algebraic equations are provided to verify whether a finite set with two binary operators is a ring. It is then shown that the STP-based technique developed for logical (control) networks are applicable to (control) networks over finite rings. The sub-(control) network over an ideal of the bearing ring is revealed. Then the product ring is proposed and the (control) network over product ring is investigated. As a key result, the decomposition theorem, called the Decomposition Principle (DP), is proposed, which shows a (control) network over a product ring is decomposable into sub-(control)networks over each factor rings, which makes the (control) properties of a network can be revealed by its factor sub-networks over factor rings. Using DP, the control problems of a control network are investigated via its sub control networks. Particularly, using DP, the control of linear networks over product rings is discussed in detail. Finally, the representation theorem is presented, which shows that each (control) network over a finite set can be expressed as a (control) network over a product ring.",2021-10-13T13:52:50Z,2021-10-13T13:52:50Z,http://arxiv.org/abs/2110.06724v1,http://arxiv.org/pdf/2110.06724v1,"eess.SY, cs.SY, math.OC"
Performance Analysis and Coherent Guaranteed Cost Control for Uncertain   Quantum Systems,"Chengdi Xiang, Ian R. Petersen, Daoyi Dong","This paper presents several results on performance analysis for a class of uncertain linear quantum systems subject to either quadratic or non-quadratic perturbations in the system Hamiltonian. Also, coherent guaranteed cost controllers are designed for the uncertain quantum systems to achieve improved control performance. The coherent controller is realized by adding a control Hamiltonian to the quantum system and its performance is demonstrated by an example.",2014-04-15T12:17:32Z,2014-04-15T12:17:32Z,http://arxiv.org/abs/1404.3884v1,http://arxiv.org/pdf/1404.3884v1,"quant-ph, cs.SY"
Data-driven stabilization of nonlinear polynomial systems with noisy   data,"Meichen Guo, Claudio De Persis, Pietro Tesi","In a recent paper we have shown how to learn controllers for unknown linear systems using finite-sized noisy data by solving linear matrix inequalities. In this note we extend this approach to deal with unknown nonlinear polynomial systems by formulating stability certificates in the form of data-dependent sum of squares programs, whose solution directly provides a stabilizing controller and a Lyapunov function. We then derive variations of this result that lead to more advantageous controller designs. The results also reveal connections to the problem of designing a controller starting from a least-square estimate of the polynomial system.",2020-11-16T10:06:31Z,2020-11-16T10:06:31Z,http://arxiv.org/abs/2011.07833v1,http://arxiv.org/pdf/2011.07833v1,"math.OC, cs.SY, eess.SY"
The Adaptive Dynamic Programming Toolbox,"Xiaowei Xing, Dong Eui Chang","The paper develops the Adaptive Dynamic Programming Toolbox (ADPT), which solves optimal control problems for continuous-time nonlinear systems. Based on the adaptive dynamic programming technique, the ADPT computes optimal feedback controls from the system dynamics in the model-based working mode, or from measurements of trajectories of the system in the model-free working mode without the requirement of knowledge of the system model. Multiple options are provided such that the ADPT can accommodate various customized circumstances. Compared to other popular software toolboxes for optimal control, the ADPT enjoys its computational precision and speed, which is illustrated with its applications to a satellite attitude control problem.",2020-12-29T08:28:31Z,2020-12-29T08:28:31Z,http://arxiv.org/abs/2012.14654v1,http://arxiv.org/pdf/2012.14654v1,"math.OC, cs.AI, cs.LG, cs.RO, cs.SY, eess.SY"
Positioning Fog Computing for Smart Manufacturing,"Jaakko Harjuhahto, Vesa Hirvisalo","We study machine learning systems for real-time industrial quality control. In many factory systems, production processes must be continuously controlled in order to maintain product quality. Especially challenging are the systems that must balance in real-time between stringent resource consumption constraints and the risk of defective end-product. There is a need for automated quality control systems as human control is tedious and error-prone. We see machine learning as a viable choice for developing automated quality control systems, but integrating such system with existing factory automation remains a challenge. In this paper we propose introducing a new fog computing layer to the standard hierarchy of automation control to meet the needs of machine learning driven quality control.",2022-05-22T16:03:29Z,2022-05-22T16:03:29Z,http://arxiv.org/abs/2205.10860v1,http://arxiv.org/pdf/2205.10860v1,"cs.DC, cs.LG"
Event-Triggered Control for Nonlinear Time-Delay Systems,"Kexue Zhang, Bahman Gharesifard, Elena Braverman","This article studies the event-triggered control problem of general nonlinear systems with time delay. A novel event-triggering scheme is presented with two tunable design parameters, based on a Lyapunov functional result for the input-to-state stability of time-delay systems. The proposed event-triggered control algorithm guarantees the resulting closed-loop systems to be globally asymptotically stable, uniformly bounded, and/or globally attractive for different choices of these parameters. Sufficient conditions on the parameters are derived to exclude Zeno behavior. Two illustrative examples are studied to demonstrate our theoretical results.",2022-06-08T01:58:07Z,2022-06-08T01:58:07Z,http://arxiv.org/abs/2206.03640v1,http://arxiv.org/pdf/2206.03640v1,"eess.SY, cs.SY, math.OC"
Funnel-based Reachability Control of Unknown Nonlinear Systems using   Gaussian Processes,"Sandeep Gorantla, Jeel Chatrola, Jay Bhagiya, Adnane Saoud, Pushpak Jagtap","This paper aims to synthesize a reachability controller for an unknown dynamical system. We first learn the unknown system using Gaussian processes and the (probabilistic) guarantee on the learned model. Then we use the funnel-based controller synthesis approach using this approximated dynamical system to design the controller for a reachability specification. Finally, the merits of the proposed method are shown using a numerical example.",2022-09-28T11:47:47Z,2022-09-28T11:47:47Z,http://arxiv.org/abs/2209.14015v1,http://arxiv.org/pdf/2209.14015v1,"eess.SY, cs.SY, 93-06"
Intrusion Detection and Localization for Networked Embedded Control   Systems,"Vuk Lesi, Marcio Juliato, Shabbir Ahmed, Christopher Gutierrez, Qian Wang, Manoj Sastry","Closed-loop control systems employ continuous sensing and actuation to maintain controlled variables within preset bounds and achieve the desired system output. Intentional disturbances in the system, such as in the case of cyberattacks, can compromise reachability of control goals, and in several cases jeopardize safety. The increasing connectivity and exposure of networked control to external networks has enabled attackers to compromise these systems by exploiting security vulnerabilities. Attacks against safety-critical control loops can not only drive the system over a trajectory different from the desired, but also cause fatal consequences to humans. In this paper we present a physics-based Intrusion Detection System (IDS) aimed at increasing the security in control systems. In addition to conventional process state estimation for intrusion detection, since the controller cannot be trusted, we introduce a controller state estimator. Additionally, we make our detector context-aware by utilizing sensor measurements from other control loops, which allows to distinguish and characterize disturbances from attacks. We introduce adaptive thresholding and adaptive filtering as means to achieve context-awareness. Together, these methodologies allow detection and localization of attacks in closed-loop controls. Finally, we demonstrate feasibility of the approach by mounting a series of attacks against a networked Direct Current (DC) motor closed-loop speed control deployed on an ECU testbed, as well as on a simulated automated lane keeping system. Among other application domains, this set of approaches is key to support security in automotive systems, and ultimately increase road and passenger safety.",2021-06-17T21:49:07Z,2021-06-17T21:49:07Z,http://arxiv.org/abs/2106.09826v1,http://arxiv.org/pdf/2106.09826v1,"eess.SY, cs.SY"
Synthesis to Deployment: Cyber-Physical Control Architectures,"Shih-Hao Tseng, James Anderson","We consider the problem of how to deploy a controller to a (networked) cyber-physical system (CPS). Controlling a CPS is an involved task, and synthesizing a controller to respect sensing, actuation, and communication constraints is only part of the challenge. In addition to controller synthesis, one should also consider how the controller will be incorporated within the CPS. Put another way, the cyber layer and its interaction with the physical layer need to be taken into account.   In this work, we aim to bridge the gap between theoretical controller synthesis and practical CPS deployment. We adopt the system level synthesis (SLS) framework to synthesize a controller, either state-feedback or output-feedback, and provide deployment architectures for the standard SLS controllers. Furthermore, we derive new controller realizations for open-loop stable systems and introduce different state-feedback and output-feedback architectures for deployment, ranging from fully centralized to fully distributed. Finally, we compare the trade-offs among them in terms of robustness, memory, computation, and communication overhead.",2020-12-09T18:09:52Z,2021-06-01T03:47:08Z,http://arxiv.org/abs/2012.05211v2,http://arxiv.org/pdf/2012.05211v2,"math.OC, cs.SY, eess.SY"
MPC-based Realtime Power System Control with DNN-based   Prediction/Sensitivity-Estimation,"Ramij Raja Hossain, Ratnesh Kumar","This paper presents a model predictive control (MPC)-based online real-time adaptive control scheme for emergency voltage control in power systems. Despite tremendous success in various applications, real-time implementation of MPC for control in power systems has not been successful due to its online computational burden for large-sized systems that takes more time than available between the two control decisions. This long-standing problem is addressed here by developing a novel MPC-based adaptive control framework which (i) adapts the nominal offline computed control, by successive control corrections, at each control decision point using the latest measurements, (ii) utilizes data-driven approach for prediction of voltage trajectory and its sensitivity with respect to control using trained deep neural networks (DNNs). In addition, a realistic coordination scheme among control inputs of static var compensators (SVC), load-shedding (LS), and load tap-changers (LTC) is presented with a goal of maintaining bus voltages within a predefined permissible range, where the delayed effect of LTC action is also incorporated in a novel way. The performance of the proposed scheme is validated for IEEE 9-bus as well as 39-bus systems, with $\pm 20\%$ variations in nominal loading conditions. We also show that the proposed new scheme speeds up the online computation by a factor of 20 bringing it down to under one-tenth the control interval, making the MPC-based power system control practically feasible.",2021-06-05T04:39:24Z,2021-06-05T04:39:24Z,http://arxiv.org/abs/2106.02794v1,http://arxiv.org/pdf/2106.02794v1,"eess.SY, cs.SY, math.OC"
Stability Analysis of a Feedback-linearization-based Controller with   Saturation: A Tilt Vehicle with the Penguin-inspired Gait Plan,"Zhe Shen, Yudong Ma, Takeshi Tsuchiya","Saturations in control signal can challenge the stability proof of a feedback-linearization-based controller, even leading the system unstable [1]. Thus, several approaches are established to avoid reaching the saturation bound [2,3]. Meanwhile, to help design the controller for a quad-tilt-rotor, [1] modeled a tilt vehicle with implementing the feedback-linearization-based controllers. In this article, we provide a gait plan for this tilt vehicle and control it utilizing the feedback linearization. Since saturations exist in the control signals, we study the stability based on Lyapunov theory.",2021-11-29T11:14:32Z,2021-11-29T11:14:32Z,http://arxiv.org/abs/2111.14456v1,http://arxiv.org/pdf/2111.14456v1,"eess.SY, cs.SY"
Deep Learning Explicit Differentiable Predictive Control Laws for   Buildings,"Jan Drgona, Aaron Tuor, Soumya Vasisht, Elliott Skomski, Draguna Vrabie","We present a differentiable predictive control (DPC) methodology for learning constrained control laws for unknown nonlinear systems. DPC poses an approximate solution to multiparametric programming problems emerging from explicit nonlinear model predictive control (MPC). Contrary to approximate MPC, DPC does not require supervision by an expert controller. Instead, a system dynamics model is learned from the observed system's dynamics, and the neural control law is optimized offline by leveraging the differentiable closed-loop system model. The combination of a differentiable closed-loop system and penalty methods for constraint handling of system outputs and inputs allows us to optimize the control law's parameters directly by backpropagating economic MPC loss through the learned system model. The control performance of the proposed DPC method is demonstrated in simulation using learned model of multi-zone building thermal dynamics.",2021-07-25T16:47:57Z,2021-07-25T16:47:57Z,http://arxiv.org/abs/2107.11843v1,http://arxiv.org/pdf/2107.11843v1,"eess.SY, cs.LG, cs.SY, math.OC"
Basic Properties and Stability of Fractional-Order Reset Control Systems,"S. Hassan HosseinNia, Inés Tejado, Blas M Vinagre","Reset control is introduced to overcome limitations of linear control. A reset controller includes a linear controller which resets some of states to zero when their input is zero or certain non-zero values. This paper studies the application of the fractional-order Clegg integrator (FCI) and compares its performance with both the commonly used first order reset element (FORE) and traditional Clegg integrator (CI). Moreover, stability of reset control systems is generalized for the fractional-order case. Two examples are given to illustrate the application of the stability theorem.",2013-03-21T15:39:19Z,2013-03-21T15:39:19Z,http://arxiv.org/abs/1303.5301v1,http://arxiv.org/pdf/1303.5301v1,"cs.SY, nlin.AO"
