title,authors,summary,published,updated,link,pdf_url,categories
A Plug-and-Play Untrained Neural Network for Full Waveform Inversion in   Reconstructing Sound Speed Images of Ultrasound Computed Tomography,"Weicheng Yan, Qiude Zhang, Yun Wu, Zhaohui Liu, Liang Zhou, Mingyue Ding, Ming Yuchi, Wu Qiu","Ultrasound computed tomography (USCT), as an emerging technology, can provide multiple quantitative parametric images of human tissue, such as sound speed and attenuation images, distinguishing it from conventional B-mode (reflection) ultrasound imaging. Full waveform inversion (FWI) is acknowledged as a technique with the greatest potential for reconstructing high-resolution sound speed images in USCT. However, traditional FWI for sound speed image reconstruction suffers from high sensitivity to the initial model caused by its strong non-convex nonlinearity, resulting in poor performance when ultrasound signals are at high frequencies. This limitation significantly restricts the application of FWI in the USCT imaging field. In this paper, we propose an untrained neural network (UNN) that can be integrated into the traditional iteration-based FWI framework as an implicit regularization prior. This integration allows for seamless deployment as a plug-and-play module within existing FWI algorithms or their variants. Notably, the proposed UNN method can be trained in an unsupervised fashion, a vital aspect in medical imaging where ground truth data is often unavailable. Evaluations of the numerical simulation and phantom experiment of the breast demonstrate that the proposed UNN improves the robustness of image reconstruction, reduces image artifacts, and achieves great image contrast. To the best of our knowledge, this study represents the first attempt to propose an implicit UNN for FWI in reconstructing sound speed images for USCT.",2024-06-12T06:29:28Z,2024-06-14T02:29:53Z,http://arxiv.org/abs/2406.08523v2,http://arxiv.org/pdf/2406.08523v2,eess.IV
A Diffuse Light Field Imaging Model for Forward-Scattering Photon-Coded   Signal Retrieval,"Hongkun Cao, Xin Jin, Junjie Wei, Yihui Fan, Dongyu Du","Scattering imaging is often hindered by extremely low signal-to-noise ratios (SNRs) due to the prevalence of scattering noise. Light field imaging has been shown to be effective in suppressing noise and collect more ballistic photons as signals. However, to overcome the SNR limit in super-strong scattering environments, even with light field framework, only rare ballistic signals are insufficient. Inspired by radiative transfer theory, we propose a diffuse light field imaging model (DLIM) that leverages light field imaging to retrieve forward-scattered photons as signals to overcome the challenges of low-SNR imaging caused by super-strong scattering environments. This model aims to recover the ballistic photon signal as a source term from forward-scattered photons based on diffusion equations. The DLIM consists of two main processes: radiance modeling and diffusion light-field approximation. Radiate modeling analyzes the radiance distribution in scattering light field images using a proposed three-plane parameterization, which solves a 4-D radiate kernel describing the impulse function of scattering light field. Then, the scattering light field images synthesize a diffuse source satisfying the diffusion equation governing forward scattering photons, solved under Neumann boundary conditions in imaging space. This is the first physically-aware scattering light field imaging model, extending the conventional light field imaging framework from free space into diffuse space. The extensive experiments confirm that the DLIM can reconstruct the target objects even when scattering light field images are reduced as random noise at extremely low SNRs.",2024-11-10T04:24:39Z,2024-11-10T04:24:39Z,http://arxiv.org/abs/2411.06357v1,http://arxiv.org/pdf/2411.06357v1,eess.IV
Learned Correction Methods for Ultrasound Computed Tomography Imaging   Using Simplified Physics Models,"Luke Lozenski, Hanchen Wang, Fu Li, Mark A. Anastasio, Brendt Wohlberg, Youzuo Lin, Umberto Villa","Ultrasound computed tomography (USCT) is an emerging modality for breast imaging. Image reconstruction methods that incorporate accurate wave physics produce high resolution quantitative images of acoustic properties but are computationally expensive. The use of a simplified linear model in reconstruction reduces computational expense at the cost of reduced accuracy. This work aims to systematically compare different learning approaches for USCT reconstruction utilizing simplified linear models. This work considered various learning approaches to compensate for errors stemming from a linearized wave propagation model: correction in the data and image domains. The resulting image reconstruction methods are systematically assessed, alongside data-driven and model-based methods, in four virtual imaging studies utilizing anatomically realistic numerical phantoms. Image quality was assessed utilizing relative root mean square error (RRMSE), structural similarity index measure (SSIM), and a task-based assessment for tumor detection. Correction in the measurement domain resulted in images with minor visual artifacts and highly accurate task performance. Correction in the image domain demonstrated a heavy bias on training data, resulting in hallucinations, but greater robustness to measurement noise. Combining both forms of correction performed best in terms of RRMSE and SSIM, at the cost of task performance. This work systematically assessed learned reconstruction methods incorporating an approximated physical model for USCT imaging. Results demonstrated the importance of incorporating physics, compared to data-driven methods. Learning a correction in the data domain led to better task performance and robust out-of-distribution generalization compared to correction in the image domain.",2025-02-13T17:59:04Z,2025-02-13T17:59:04Z,http://arxiv.org/abs/2502.09546v1,http://arxiv.org/pdf/2502.09546v1,eess.IV
Image Inpainting by Hyperbolic Selection of Pixels for Two Dimensional   Bicubic Interpolations,"Mehran Motmaen, Majid Mohrekesh, Mojtaba Akbari, Nader Karimi, Shadrokh Samavi","Image inpainting is a restoration process which has numerous applications. Restoring of scanned old images with scratches, or removing objects in images are some of inpainting applications. Different approaches have been used for implementation of inpainting algorithms. Interpolation approaches only consider one direction for this purpose. In this paper we present a new perspective to image inpainting. We consider multiple directions and apply both one-dimensional and two-dimensional bicubic interpolations. Neighboring pixels are selected in a hyperbolic formation to better preserve corner pixels. We compare our work with recent inpainting approaches to show our superior results.",2017-12-30T16:29:38Z,2017-12-30T16:29:38Z,http://arxiv.org/abs/1801.00148v1,http://arxiv.org/pdf/1801.00148v1,eess.IV
Snapshot light-field laryngoscope,"Shuaishuai Zhu, Peng Jin, Rongguang Liang, Liang Gao","The convergence of recent advances in optical fabrication and digital processing yields a new generation of imaging technology: light-field cameras, which bridge the realms of applied mathematics, optics, and high-performance computing. Herein for the first time, we introduce the paradigm of light-field imaging into laryngoscopy. The resultant probe can image the three-dimensional (3D) shape of vocal folds within a single camera exposure. Furthermore, to improve the spatial resolution, we developed an image fusion algorithm, providing a simple solution to a long-standing problem in light-field imaging.",2018-01-24T06:23:25Z,2018-01-24T06:23:25Z,http://arxiv.org/abs/1801.07871v1,http://arxiv.org/pdf/1801.07871v1,eess.IV
Improvements of computational ghost imaging by using Special-Hadamard   patterns,"Jie Hou, Yuan Sun, Wanqing Yang, Ting Lv, Xiaoqian Wang","We introduced a new kind of patterns named Special-Hadamard patterns, which could be used as structured illuminations of computational ghost imaging. Special-Hadamard patterns can get a better image quality than Hadamard patterns in a noisy environment. We can completely reconstruct the original object in a noiseless environment by using Special-Hadamard patterns, and the size of object also can be adjusted arbitrarily, these advantages cannot be achieved by other common patterns. We also performed simulations to compare the results of Special Hadamard patterns with the results of Hadamard patterns. We found Special Hadamard patterns can greatly improve the image quality of computational ghost imaging.",2019-02-12T09:44:48Z,2019-02-12T09:44:48Z,http://arxiv.org/abs/1902.04892v1,http://arxiv.org/pdf/1902.04892v1,eess.IV
Compressive Imaging with Stochastic Spatial Light Modulator,"J. C. Schaake, R. C. Pooser, S. Jesse",We present a stochastic analog spatial light modulator designed for compressive imaging applications. We rely on the unpredictable nature of multi-particle collisions to provide randomization for the particle location. We demonstrate this concept in an optical imaging system using a single-pixel camera. This design can be applied to imaging or spectroscopic systems in which no analog to optical spatial light modulators currently exist or in non-optical lensless imaging systems.,2018-10-19T21:42:20Z,2018-10-19T21:42:20Z,http://arxiv.org/abs/1810.08694v1,http://arxiv.org/pdf/1810.08694v1,eess.IV
Geometry of the EOS(R) Radiographic Scanner,Benjamin Groisser,"The EOS(R) scanner is a radiographic system that captures PA and lateral images in standing posture. The system is widely used in diagnosis and assessment of scoliosis, as it provides a low-dose alternative to traditional X-ray and can capture full-body images. Furthermore, spacial calibration between the two imaging views is implemented in hardware, facilitating 3D reconstruction of imaging targets. In this paper, a brief description of the system is followed by an explanation of the geometric relationship between 3D space and radiographic image space.",2019-04-14T15:39:26Z,2019-04-14T15:39:26Z,http://arxiv.org/abs/1904.06711v1,http://arxiv.org/pdf/1904.06711v1,eess.IV
High-speed Millimeter-wave 5G/6G Image Transmission via Artificial   Intelligence,"Shaolin Liao, Lu Ou","Artificial Intelligence (AI) has been used to jointly optimize a mmWave Compressed Sensing (CS) for high-speed 5G/6G image transmission. Specifically, we have developed a Dictionary Learning Compressed Sensing neural Network (DL-CSNet) to realize three key functionalities: 1) to learn the dictionary basis of the images for transmission; 2) to optimize the Hadamard measurement matrix; and 3) to reconstruct the lossless images with the learned dictionary basis. A 94-GHz prototype has been built and up to one order of image transmission speed increase has been realized for letters ``A"" to ``Z"".",2020-07-07T01:16:20Z,2020-07-07T01:16:20Z,http://arxiv.org/abs/2007.03153v1,http://arxiv.org/pdf/2007.03153v1,eess.IV
Capacitive imaging using fused amplitude and phase information for   improved defect detection,"Silvio Amato, David Hutchins, Xiaokang Yin, Marco Ricci, Stefano Laureti","This paper introduces an improved image processing method usable in capacitive imaging applications. Standard capacitive imaging tends to prefer amplitude-based images over the use of phase due to better signal-to-noise ratios. The new approach exploits the best features of both types of information by combining them to form clearer images, hence improving both defect detection and characterization in non-destructive evaluation. The methodology is demonstrated and optimized using a benchmark sample. Additional experiments on glass fibre composite sample illustrate the advantages of the technique.",2021-03-25T23:04:58Z,2021-03-25T23:04:58Z,http://arxiv.org/abs/2103.14170v1,http://arxiv.org/pdf/2103.14170v1,eess.SP
4Dia: A tool for automated 4D microscope image alignment,"Nimmy S. John, Michelle A. Urman, ChangHwan Lee","Recent advances in microscopy enable three-dimensional live imaging at a high resolution. Long-term live imaging of a multicellular organism requires immobilization of the organism under stable physiological conditions. Despite proper immobilization, challenges remain within live imaging data analysis due to other intrinsic and extrinsic dynamics, which can result in misalignments of an image series over time. 4Dia, an ImageJ/Fiji macro script, aligns 3D timelapse images through Z-stacks as well as over time using any user selected channel. 4Dia can be used for essentially any tissue sample with no limit on the size of Z-stack or the number of timepoints.",2021-11-07T02:39:48Z,2021-11-07T02:39:48Z,http://arxiv.org/abs/2111.03988v1,http://arxiv.org/pdf/2111.03988v1,q-bio.QM
Multimodal Medical Image registration using Discrete Wavelet Transform   and Gaussian Pyramids,"Hina Shakir, S. Talha Ahsan, Nabiha Faisal","In this research paper, authors propose multimodal brain image registration using discrete wavelet transform(DWT) followed by Gaussian pyramids. The reference and target images are decomposed into their LL, LH, HL and LL DWT coefficients and then are processed for image registration using Gaussian pyramids. The image registration is also done using Gaussian pyramids only and wavelets transforms only for comparison. The quality of registration is measured by comparing the maximum MI values used by the three methods and also by comparing their correlation coefficients. Our proposed technique proves to show better results when compared with the other two methods.",2020-09-13T11:05:26Z,2020-09-13T11:05:26Z,http://arxiv.org/abs/2009.05978v1,http://arxiv.org/pdf/2009.05978v1,eess.IV
Estimation of Motion Parameters for Ultrasound Images Using Motion Blur   Invariants,"Barmak Honarvar Shakibaei, Yifan Zhao, John Ahmet Erkoyuncu","The quality of fetal ultrasound images is significantly affected by motion blur while the imaging system requires low motion quality in order to capture accurate data. This can be achieved with a mathematical model of motion blur in time or frequency domain. We propose a new model of linear motion blur in both frequency and moment domain to analyse the invariant features of blur convolution for ultrasound images. Moreover, the model also helps to provide an estimation of motion parameters for blur length and angle. These outcomes might imply great potential of this invariant method in ultrasound imaging application.",2020-09-23T12:53:38Z,2020-09-23T12:53:38Z,http://arxiv.org/abs/2009.11117v1,http://arxiv.org/pdf/2009.11117v1,eess.IV
SAR Image Autofocusing using Wirtinger calculus and Cauchy   regularization,"Zi-Yao Zhang, Odysseas Pappas, Alin Achim","In this paper, an optimization model using Cauchy regularization is proposed for simultaneous SAR image reconstruction and autofocusing. A coordinate descent framework in which the desired image and the phase errors are optimized alternatively is designed to solve the model. For the subproblem of estimating the image, we utilize the techniques of Wirtinger calculus to directly minimize the cost function which involves complex variables. We also utilise a state-of-the-art, sparsity-enforcing Cauchy regularizer. The proposed method is demonstrated to give impressive autofocusing results by conducting experiments on both simulated scene and real SAR image.",2020-12-17T17:29:47Z,2020-12-17T17:29:47Z,http://arxiv.org/abs/2012.09772v1,http://arxiv.org/pdf/2012.09772v1,eess.IV
Generative adversarial network based single pixel imaging,"Ming Zhao, Fengqiang Li, Fengyue Huo, Zhiming Tian","Single pixel imaging can reconstruct two-dimensional images of a scene with only a single-pixel detector. It has been widely used for imaging in non-visible bandwidth (e.g., near-infrared and X-ray) where focal-plane array sensors are challenging to be manufactured. In this paper, we propose a generative adversarial network based reconstruction algorithm for single pixel imaging, which demonstrates efficient reconstruction in 10ms and higher quality. We verify the proposed method with both synthetic and real-world experiments, and demonstrate a good quality of reconstruction of a real-world plaster using a 0.05 sampling rate.",2021-07-11T21:48:35Z,2021-07-11T21:48:35Z,http://arxiv.org/abs/2107.05135v1,http://arxiv.org/pdf/2107.05135v1,eess.IV
Strategies in JPEG compression using Convolutional Neural Network (CNN),Suman Kunwar,"Interests in digital image processing are growing enormously in recent decades. As a result, different data compression techniques have been proposed which are concerned mostly with the minimization of information used for the representation of images. With the advances of deep neural networks, image compression can be achieved to a higher degree. This paper describes an overview of JPEG Compression, Discrete Fourier Transform (DFT), Convolutional Neural Network (CNN), quality metrics to measure the performance of image compression and discuss the advancement of deep learning for image compression mostly focused on JPEG, and suggests that adaptation of model improve the compression.",2021-12-06T03:41:51Z,2021-12-06T03:41:51Z,http://arxiv.org/abs/2112.04500v1,http://arxiv.org/pdf/2112.04500v1,eess.IV
End-to-End Optimization of JPEG-Based Deep Learning Process for Image   Classification,"Siyu Qi, Lahiru D. Chamain, Zhi Ding","Among major deep learning (DL) applications, distributed learning involving image classification require effective image compression codecs deployed on low-cost sensing devices for efficient transmission and storage. Traditional codecs such as JPEG designed for perceptual quality are not configured for DL tasks. This work introduces an integrative end-to-end trainable model for image compression and classification consisting of a JPEG image codec and a DL-based classifier. We demonstrate how this model can optimize the widely deployed JPEG codec settings to improve classification accuracy in consideration of bandwidth constraint. Our tests on CIFAR-100 and ImageNet also demonstrate improved validation accuracy over preset JPEG configuration.",2023-08-10T19:38:41Z,2023-08-10T19:38:41Z,http://arxiv.org/abs/2308.05840v1,http://arxiv.org/pdf/2308.05840v1,eess.IV
Noise2Fast: Fast Self-Supervised Single Image Blind Denoising,"Jason Lequyer, Reuben Philip, Amit Sharma, Laurence Pelletier","In the last several years deep learning based approaches have come to dominate many areas of computer vision, and image denoising is no exception. Neural networks can learn by example to map noisy images to clean images. However, access to noisy/clean or even noisy/noisy image pairs isn't always readily available in the desired domain. Recent approaches have allowed for the denoising of single noisy images without access to any training data aside from that very image. But since they require both training and inference to be carried out on each individual input image, these methods require significant computation time. As such, they are difficult to integrate into automated microscopy pipelines where denoising large datasets is essential but needs to be carried out in a timely manner. Here we present Noise2Fast, a fast single image blind denoiser. Our method is tailored for speed by training on a four-image dataset produced using a unique form of downsampling we refer to as ""checkerboard downsampling"". Noise2Fast is faster than all tested approaches and is more accurate than all except Self2Self, which takes well over 100 times longer to denoise an image. This allows for a combination of speed and flexibility that was not previously attainable using any other method.",2021-08-23T14:47:50Z,2021-08-23T14:47:50Z,http://arxiv.org/abs/2108.10209v1,http://arxiv.org/pdf/2108.10209v1,eess.IV
Reconstruction for Diverging-Wave Imaging Using Deep Convolutional   Neural Networks,"Jingfeng Lu, Fabien Millioz, Damien Garcia, Sebastien Salles, Wanyu Liu, Denis Friboulet","In recent years, diverging-wave (DW) ultrasound imaging has become a very promising methodology for cardiovascular imaging due to its high temporal resolution. However, if they are limited in number, DW transmits provide lower image quality compared with classical focused schemes. A conventional reconstruction approach consists in summing series of ultrasound signals coherently, at the expense of the frame rate. To deal with this limitation, we propose a convolutional neural networks (CNN) architecture for high-quality reconstruction of DW ultrasound images using a small number of transmissions. Given the spatially varying properties of DW images along depth, we adopted the inception model composed of the concatenation of multi-scale convolutional kernels. Incorporating inception modules aims at capturing different image features with multi-scale receptive fields. A mapping between low-quality images and corresponding high-quality compounded reconstruction was learned by training the network using in vitro and in vivo samples. The performance of the proposed approach was evaluated in terms of contrast-to-noise ratio and lateral resolution, and compared with standard compounding method and conventional CNN methods. The results demonstrate that our method could produce high-quality images using only three DWs, yielding an image quality equivalent to the one obtained with standard compounding of 31 DWs and outperforming more conventional CNN architectures in terms of complexity, inference time and image quality.",2019-11-08T18:07:05Z,2020-03-24T14:14:22Z,http://arxiv.org/abs/1911.03416v3,http://arxiv.org/pdf/1911.03416v3,"eess.IV, eess.SP"
AutoBCS: Block-based Image Compressive Sensing with Data-driven   Acquisition and Non-iterative Reconstruction,"Yang Gao, Hongping Gan, Haiwei CHen, Chunyi Liu, Feng Liu","Block compressive sensing is a well-known signal acquisition and reconstruction paradigm with widespread application prospects in science, engineering and cybernetic systems. However, state-of-the-art block-based image compressive sensing (BCS) methods generally suffer from two issues. The sparsifying domain and the sensing matrices widely used for image acquisition are not data-driven, and thus both the features of the image and the relationships among subblock images are ignored. Moreover, doing so requires addressing high-dimensional optimization problems with extensive computational complexity for image reconstruction. In this paper, we provide a deep learning strategy for BCS, called AutoBCS, which takes the prior knowledge of images into account in the acquisition step and establishes a subsequent reconstruction model for performing fast image reconstruction with a low computational cost. More precisely, we present a learning-based sensing matrix (LSM) derived from training data to accomplish image acquisition, thereby capturing and preserving more image characteristics than those captured by existing methods. In particular, the generated LSM is proven to satisfy the theoretical requirements of compressive sensing, such as the so-called restricted isometry property. Additionally, we build a noniterative reconstruction network, which provides an end-to-end BCS reconstruction framework to eliminate blocking artifacts and maximize image reconstruction accuracy, in our AutoBCS architecture. Furthermore, we investigate comprehensive comparison studies with both traditional BCS approaches and newly developed deep learning methods. Compared with these approaches, our AutoBCS framework can not only provide superior performance in terms of image quality metrics (SSIM and PSNR) and visual perception, but also automatically benefit reconstruction speed.",2020-09-30T14:41:04Z,2021-01-28T12:38:32Z,http://arxiv.org/abs/2009.14706v2,http://arxiv.org/pdf/2009.14706v2,eess.SP
Bilateral Spectrum Weighted Total Variation for Noisy-Image   Super-Resolution and Image Denoising,"Kaicong Sun, Sven Simon","In this paper, we propose a regularization technique for noisy-image super-resolution and image denoising. Total variation (TV) regularization is adopted in many image processing applications to preserve the local smoothness. However, TV prior is prone to oversmoothness, staircasing effect, and contrast losses. Nonlocal TV (NLTV) mitigates the contrast losses by adaptively weighting the smoothness based on the similarity measure of image patches. Although it suppresses the noise effectively in the flat regions, it might leave residual noise surrounding the edges especially when the image is not oversmoothed. To address this problem, we propose the bilateral spectrum weighted total variation (BSWTV). Specially, we apply a locally adaptive shrink coefficient to the image gradients and employ the eigenvalues of the covariance matrix of the weighted image gradients to effectively refine the weighting map and suppress the residual noise. In conjunction with the data fidelity term derived from a mixed Poisson-Gaussian noise model, the objective function is decomposed and solved by the alternating direction method of multipliers (ADMM) algorithm. In order to remove outliers and facilitate the convergence stability, the weighting map is smoothed by a Gaussian filter with an iteratively decreased kernel width and updated in a momentum-based manner in each ADMM iteration. We benchmark our method with the state-of-the-art approaches on the public real-world datasets for super-resolution and image denoising. Experiments show that the proposed method obtains outstanding performance for super-resolution and achieves promising results for denoising on real-world images.",2021-06-01T20:04:15Z,2021-06-05T19:00:28Z,http://arxiv.org/abs/2106.00768v3,http://arxiv.org/pdf/2106.00768v3,eess.IV
A New Approach to Image Compression in Industrial Internet of Things,"Nahid Hajizadeh, Pirooz Shamsinejad, Reza Javidan","Applying image sensors in automation of Industrial Internet of Things (IIoT) technology is on the rise, day by day. In such companies, a large number of high volume images are transmitted at any moment; therefore, a significant challenge is reducing the amount of transmitted information and consequently bandwidth without reducing the quality of images. Image compression in sensors, in this regard, will save bandwidth and speed up data transmitting. There are several pieces of research in image compression for sensor networks, but, according to the nature of image transfer in IIoT, there is no study in this particular field. In this paper, it is for the first time that a new reusable technique to improve productivity in image compression is introduced and applied. To do this, a new adaptive lossy compression technique to compact sensor-generated images in IIoT by using K- Means++ and Intelligent Embedded Coding (IEC) as our novel approach, is presented. The new method is based on the colour of pixels so that pixels with the same or nearly the same colours are clustered around a centroid and finally, the colour of the pixels will be encoded. The experiments are based on a reputable image dataset from a real smart greenhouse; i.e. KOMATSUNA. The evaluation results reveal that, with the same compression rate, our approach compresses images with higher quality in comparison with other methods such as K-means, fuzzy C-means and fuzzy C-means++ clustering.",2021-12-10T07:01:58Z,2021-12-10T07:01:58Z,http://arxiv.org/abs/2112.05361v1,http://arxiv.org/pdf/2112.05361v1,eess.IV
Learning Nonlocal Sparse and Low-Rank Models for Image Compressive   Sensing,"Zhiyuan Zha, Bihan Wen, Xin Yuan, Saiprasad Ravishankar, Jiantao Zhou, Ce Zhu","The compressive sensing (CS) scheme exploits much fewer measurements than suggested by the Nyquist-Shannon sampling theorem to accurately reconstruct images, which has attracted considerable attention in the computational imaging community. While classic image CS schemes employed sparsity using analytical transforms or bases, the learning-based approaches have become increasingly popular in recent years. Such methods can effectively model the structures of image patches by optimizing their sparse representations or learning deep neural networks, while preserving the known or modeled sensing process. Beyond exploiting local image properties, advanced CS schemes adopt nonlocal image modeling, by extracting similar or highly correlated patches at different locations of an image to form a group to process jointly. More recent learning-based CS schemes apply nonlocal structured sparsity prior using group sparse representation (GSR) and/or low-rank (LR) modeling, which have demonstrated promising performance in various computational imaging and image processing applications. This article reviews some recent works in image CS tasks with a focus on the advanced GSR and LR based methods. Furthermore, we present a unified framework for incorporating various GSR and LR models and discuss the relationship between GSR and LR models. Finally, we discuss the open problems and future directions in the field.",2022-03-17T23:32:58Z,2022-10-25T09:11:59Z,http://arxiv.org/abs/2203.09656v6,http://arxiv.org/pdf/2203.09656v6,eess.IV
Image Processing via Multilayer Graph Spectra,"Songyang Zhang, Qinwen Deng, Zhi Ding","Graph signal processing (GSP) has become an important tool in image processing because of its ability to reveal underlying data structures. Many real-life multimedia datasets, however, exhibit heterogeneous structures across frames. Multilayer graphs (MLG), instead of traditional single-layer graphs, provide better representation of these datasets such as videos and hyperspectral images. To generalize GSP to multilayer graph models and develop multilayer analysis for image processing, this work introduces a tensor-based framework of multilayer graph signal processing (M-GSP) and present useful M-GSP tools for image processing. We then present guidelines for applying M-GSP in image processing and introduce several applications, including RGB image compression, edge detection and hyperspectral image segmentation. Successful experimental results demonstrate the efficacy and promising futures of M-GSP in image processing.",2021-08-31T06:41:56Z,2022-04-19T01:44:46Z,http://arxiv.org/abs/2108.13639v3,http://arxiv.org/pdf/2108.13639v3,eess.SP
Biologically-inspired characterization of sparseness in natural images,Laurent U Perrinet,"Natural images follow statistics inherited by the structure of our physical (visual) environment. In particular, a prominent facet of this structure is that images can be described by a relatively sparse number of features. We designed a sparse coding algorithm biologically-inspired by the architecture of the primary visual cortex. We show here that coefficients of this representation exhibit a heavy-tailed distribution. For each image, the parameters of this distribution characterize sparseness and vary from image to image. To investigate the role of this sparseness, we designed a new class of random textured stimuli with a controlled sparseness value inspired by our measurements on natural images. Then, we provide with a method to synthesize random textures images with a given statistics for sparseness that matches that of some given class of natural images and provide perspectives for their use in neurophysiology.",2017-02-08T15:57:57Z,2017-02-08T15:57:57Z,http://arxiv.org/abs/1702.02485v1,http://arxiv.org/pdf/1702.02485v1,q-bio.NC
A Practical Guide to Multi-image Alignment,"Cecilia Aguerrebere, Mauricio Delbracio, Alberto Bartesaghi, Guillermo Sapiro","Multi-image alignment, bringing a group of images into common register, is an ubiquitous problem and the first step of many applications in a wide variety of domains. As a result, a great amount of effort is being invested in developing efficient multi-image alignment algorithms. Little has been done, however, to answer fundamental practical questions such as: what is the comparative performance of existing methods? is there still room for improvement? under which conditions should one technique be preferred over another? does adding more images or prior image information improve the registration results? In this work, we present a thorough analysis and evaluation of the main multi-image alignment methods which, combined with theoretical limits in multi-image alignment performance, allows us to organize them under a common framework and provide practical answers to these essential questions.",2018-02-09T14:41:27Z,2018-02-09T14:41:27Z,http://arxiv.org/abs/1802.03280v1,http://arxiv.org/pdf/1802.03280v1,eess.IV
Three-Dimensional Photoacoustic Tomography using Delay Multiply and Sum   Beamforming Algorithm,"Roya Paridar, Moein Mozaffarzadeh, Ali Mahloojifar, Mohammadreza Nasiriavanaki, Mahdi Orooji","Photoacoustic imaging (PAI), is a promising medical imaging technique that provides the high contrast of the optical imaging and the resolution of ultrasound (US) imaging. Among all the methods, Three-dimensional (3D) PAI provides a high resolution and accuracy. One of the most common algorithms for 3D PA image reconstruction is delay-and-sum (DAS). However, the quality of the reconstructed image obtained from this algorithm is not satisfying, having high level of sidelobes and a wide mainlobe. In this paper, delay-multiply-and-sum (DMAS) algorithm is suggested to overcome these limitations in 3D PAI. It is shown that DMAS algorithm is an appropriate reconstruction technique for 3D PAI and the reconstructed images using this algorithm are improved in the terms of the width of mainlobe and sidelobes, compared to DAS. Also, the quantitative results show that DMAS improves signal-to-noise ratio (SNR) and full-width-half-maximum (FWHM) for about 25 dB and 0.2 mm, respectively, compared to DAS.",2018-02-26T14:13:54Z,2018-02-26T14:13:54Z,http://arxiv.org/abs/1802.09310v1,http://arxiv.org/pdf/1802.09310v1,eess.SP
Learning an Inverse Tone Mapping Network with a Generative Adversarial   Regularizer,"Shiyu Ning, Hongteng Xu, Li Song, Rong Xie, Wenjun Zhang","Transferring a low-dynamic-range (LDR) image to a high-dynamic-range (HDR) image, which is the so-called inverse tone mapping (iTM), is an important imaging technique to improve visual effects of imaging devices. In this paper, we propose a novel deep learning-based iTM method, which learns an inverse tone mapping network with a generative adversarial regularizer. In the framework of alternating optimization, we learn a U-Net-based HDR image generator to transfer input LDR images to HDR ones, and a simple CNN-based discriminator to classify the real HDR images and the generated ones. Specifically, when learning the generator we consider the content-related loss and the generative adversarial regularizer jointly to improve the stability and the robustness of the generated HDR images. Using the learned generator as the proposed inverse tone mapping network, we achieve superior iTM results to the state-of-the-art methods consistently.",2018-04-20T15:30:26Z,2018-04-20T15:30:26Z,http://arxiv.org/abs/1804.07677v1,http://arxiv.org/pdf/1804.07677v1,eess.IV
Joint optimization of multispectral filter arrays and demosaicking for   pathological images,"Kazuma Shinoda, Maru Kawase, Madoka Hasegawa, Masahiro Ishikawa, Hideki Komagata, Naoki Kobayashi","A capturing system with multispectral filter array (MSFA) technology is proposed for shortening the capture time and reducing costs. Therein, a mosaicked image captured using an MSFA is demosaicked to reconstruct multispectral images (MSIs). Joint optimization of the spectral sensitivity of the MSFAs and demosaicking is considered, and pathology-specific multispectral imaging is proposed. This optimizes the MSFA and the demosaicking matrix by minimizing the reconstruction error between the training data of a hematoxylin and eosin-stained pathological tissue and a demosaicked MSI using a cost function. Initially, the spectral sensitivity of the filter array is set randomly and the mosaicked image is obtained from the training data. Subsequently, a reconstructed image is obtained using Wiener estimation. To minimize the reconstruction error, the spectral sensitivity of the filter array and the Wiener estimation matrix are optimized iteratively through an interior-point approach. The effectiveness of the proposed MSFA and demosaicking is demonstrated by comparing the recovered spectrum and RGB image with those obtained using a conventional method.",2018-07-03T22:34:42Z,2018-07-03T22:34:42Z,http://arxiv.org/abs/1807.01385v1,http://arxiv.org/pdf/1807.01385v1,eess.IV
Physics-assisted Deep Learning for FMCW Radar Quantitative Imaging of   Two-dimension Target,"Zhuoyang Liu, Huilin Xu, Feng Xu","Radar imaging is crucial in remote sensing and has many applications in detection and autonomous driving. However, the received radar signal for imaging is enormous and redundant, which degrades the speed of real-time radar quantitative imaging and leads to obstacles in the downlink applications. In this paper, we propose a physics-assisted deep learning method for radar quantitative imaging with the advantage of compressed sensing (CS). Specifically, the signal model for frequency-modulated continuous-wave (FMCW) radar imaging which only uses four antennas and parts of frequency components is formulated in terms of matrices multiplication. The learned fast iterative shrinkage-thresholding algorithm with residual neural network (L-FISTA-ResNet) is proposed for solving the quantitative imaging problem. The L-FISTA is developed to ensure the basic solution and ResNet is attached to enhance the image quality. Simulation results show that our proposed method has higher reconstruction accuracy than the traditional optimization method and pure neural networks. The effectiveness and generalization performance of the proposed strategy is verified in unseen target imaging, denoising, and frequency migration tasks.",2023-07-05T08:47:45Z,2023-07-05T08:47:45Z,http://arxiv.org/abs/2307.02119v1,http://arxiv.org/pdf/2307.02119v1,eess.SP
